perm_id,balanced_acc
601,0.34243722307062935
602,0.3236261905810783
603,0.3490094387793739
604,0.35148814522328997
605,0.389601142783156
606,0.34487959520468514
607,0.33724905264061344
608,0.29820205367730696
609,0.3272006364028669
610,0.35571332171662057
611,0.3364693072838587
612,0.33700063789989165
613,0.34377317804401064
614,0.3350097907882333
615,0.2955221958861135
616,0.36462834525419174
617,0.3253011649496963
618,0.36860387952990437
619,0.3276295141946315
620,0.33369114172642805
621,0.34669319230866874
622,0.35173628711811283
623,0.34881182284235934
624,0.3417642497813725
625,0.3283796815517329
626,0.305666400660162
627,0.31493897622797884
628,0.3126486250571744
629,0.3631231398267796
630,0.3489252719774503
631,0.31075979459734804
632,0.32189503252759805
633,0.39473362195284006
634,0.32527229573118543
635,0.335614817952318
636,0.3369535398356005
637,0.3571860269179714
638,0.32635459297271024
639,0.34840088700016963
640,0.35752500738421955
641,0.3310350111164741
642,0.3443788231341648
643,0.36710571299045974
644,0.3351887807625873
645,0.3363043196174477
646,0.3268914946825991
647,0.31842114476596284
648,0.3476654392125229
649,0.28909696737047774
650,0.3200434415575416
651,0.31060795980915923
652,0.3439928176359349
653,0.3534205768833167
654,0.36094057217167563
655,0.339119960193768
656,0.3475056294928924
657,0.3985004793384529
658,0.3017114896583938
659,0.33518510580764616
660,0.32727951366106806
661,0.3062424315216524
662,0.3377327367205913
663,0.307998892445762
664,0.34991609743520175
665,0.31585252370465255
666,0.3259608046147449
667,0.3318856045544866
668,0.36949185034466414
669,0.3346322856629591
670,0.31764708892536975
671,0.34904256855435084
672,0.3343164587705767
673,0.31113464938918706
674,0.32106908155600733
675,0.30136932635426344
676,0.3643039256701009
677,0.3293533101328007
678,0.33087460545711905
679,0.32130964802264106
680,0.32084187253026225
681,0.3554502544964589
682,0.33262767098873003
683,0.3145836135283908
684,0.31813503594783976
685,0.33749496360860387
686,0.3387202093175026
687,0.3323428090645924
688,0.33293910275843047
689,0.3204407018424186
690,0.31617773332643856
691,0.3579969299915012
692,0.31540347162493243
693,0.3536136944988139
694,0.32631536924879906
695,0.36009428465816357
696,0.3455709058877604
697,0.3372835621124898
698,0.33266784270340327
699,0.3187894803442871
700,0.31816914371878324
701,0.3526371675848158
702,0.3139736418185274
703,0.3319611095028977
704,0.31125655401003105
705,0.3341679781380037
706,0.36179047069429193
707,0.31108023191199985
708,0.3455495892803054
709,0.35845340572792955
710,0.3646783906634291
711,0.3014429953194109
712,0.3700760592006542
713,0.34773122749926444
714,0.3335610857167094
715,0.3300961661317984
716,0.324083553288254
717,0.3176791792184047
718,0.34396794753166093
719,0.3435977300288596
720,0.355173798202671
721,0.39221375845428025
722,0.340402175295412
723,0.3084070002801816
724,0.33035515604758386
725,0.30933853536459177
726,0.3313701857399852
727,0.3280925289358721
728,0.3415020915680634
729,0.3146081328033796
730,0.3377936336507056
731,0.35239206617387364
732,0.32410799608572904
733,0.35607397942111507
734,0.31552679467576966
735,0.3532323156100903
736,0.3423354268433249
737,0.3027849438231686
738,0.298646061276377
739,0.35484317755570705
740,0.33433815149551904
741,0.29828745730575845
742,0.338137806433678
743,0.3354278826931246
744,0.3520394430808219
745,0.3281549086925441
746,0.30624553658942605
747,0.3572298738852525
748,0.28699694977635215
749,0.3447975797252963
750,0.3249984768382555
751,0.34482553777085956
752,0.33397062736807126
753,0.36908210076201786
754,0.3279417381228387
755,0.368683808459859
756,0.32619771493776323
757,0.3214051590393393
758,0.3152953085168092
759,0.34387788195051533
760,0.3642889884526569
761,0.33802671670858964
762,0.324597763444629
763,0.3224536308064784
764,0.3468652252129653
765,0.3415858738575119
766,0.35772236393100004
767,0.34341255745312677
768,0.32663405133351225
769,0.32644469432416523
770,0.335782329974925
771,0.3457314606781225
772,0.3040611300502065
773,0.33022663491954163
774,0.36205381036749185
