orig_index,mean_flux,line_density,depth_mean,depth_std,depth_max,ew_mean,ew_std,gap_std,total_ew,gap_mean,confusability_entropy,confusability_margin
19488,0.9707244166961888,0.02882266731802638,0.058433147807857785,0.15757851482154833,0.8590385312384927,1.0161527182485934,3.026153853694723,15.391250969980558,59.953010376667024,34.62068965517241,1.2539280910355826,0.9987805932005711
27635,0.983951743553139,0.025403028822667317,0.03087954020362449,0.1062951522715769,0.6312181099604672,0.6270020109881942,2.301098834277145,24.972110548914465,32.604104571386095,39.03921568627451,1.2539280910355826,0.9987805932005711
18601,0.9912089959950104,0.0268685881778212,0.013160715874327444,0.03453313995010744,0.18048523371008263,0.32714676951305677,1.009674380668274,18.693102973167193,17.993072323218126,35.111111111111114,1.2539280910355826,0.9987805932005711
19629,0.9810203549644545,0.024425989252564728,0.04137915537534205,0.11310555964208643,0.6980483392657886,0.7772565887208168,2.301937906142127,28.622679980151183,38.862829436040826,40.38775510204081,1.2539280910355826,0.9987805932005711
22732,0.9945180830129853,0.024914509037616023,0.016274512940969498,0.04255064290768227,0.21545436908153892,0.2201276429842775,0.561581581599694,21.4543328957113,11.226509792198152,39.46,1.2539280910355826,0.9987805932005711
29559,0.962056426163131,0.024425989252564728,0.07663582461559729,0.16936227543025636,0.9310725351468386,1.5541111969604737,4.3919395245151245,24.837430607526084,77.70555984802368,41.285714285714285,1.3252684345559582,0.8116949241817518
46523,0.9711463688481459,0.026380068392769906,0.0654556815838158,0.1617006937226527,0.8938944552060932,1.0942832232985102,3.0624356153274124,19.858362837396786,59.091294058119544,38.15094339622642,1.2539280910355826,0.9987805932005711
57159,0.9909116095882189,0.020029311187103077,0.018738056599746387,0.07243806686144677,0.4670411237225862,0.45397602440140433,2.059616702654325,34.258976925763555,18.613017000457575,49.15,0.7617706185307548,0.3171562451957759
40216,0.9859911825082266,0.018563751831949193,0.0371268170480902,0.0753501890862923,0.33692904144474567,0.7549531823006911,1.591994054789978,34.4215689935765,28.688220927426258,53.486486486486484,1.367394746072656,0.8989399202676744
59676,0.9682292973310095,0.01612115290669272,0.047493267040429395,0.14840928928274064,0.8427449072322267,1.9715498475848983,7.359069030060279,41.52705255312493,65.06114497030164,58.9375,1.1510321364731395,0.5953186919764601
13397,0.9814570716456525,0.026380068392769906,0.04004100484105124,0.1108936902602937,0.7574724812643736,0.7032316641457089,2.1293016347027005,22.411552353402126,37.974509863868285,37.79245283018868,1.3018131230604442,0.9973710981058472
59024,0.9635043809948864,0.017586712261846604,0.06677825321062467,0.21630036104515352,0.9986913903709395,2.0673028887916036,7.096357001835691,38.08814695906733,74.42290399649772,55.91428571428571,0.1510598859486762,0.043568721482108885
32107,0.9887844720359168,0.0268685881778212,0.022891253840408077,0.03857970207967322,0.16777726200257348,0.4154029296270964,0.6880850305212928,18.54020951873598,22.847161129490303,34.96296296296296,1.2539280910355826,0.9987805932005711
11191,0.9826591302545208,0.0268685881778212,0.03875982493036142,0.0850220636350218,0.39793274732455064,0.6456963209019583,1.419485367770299,23.289972939146427,35.51329764960771,36.72222222222222,1.288989580517118,0.9991971823017668
41442,0.9807017449222446,0.023937469467513434,0.04456390675613123,0.09449423753726091,0.4821110924768479,0.7990130188499356,1.5318427246004058,21.509354796227615,39.151637923646845,41.1875,1.2539280910355826,0.9987805932005711
49966,0.9716949774141436,0.015632633121641426,0.062111195787052945,0.18315936990122095,0.8598527032615432,1.8114828396142315,5.2123706917249235,61.60746471521804,57.9674508676554,62.935483870967744,1.3754937335986217,0.9824440370822669
57927,0.9730580900864401,0.018563751831949193,0.07375143232262411,0.17584036897650313,0.9787433552661426,1.4520238515101782,4.117862878586938,47.33914750794179,55.17690635738677,54.24324324324324,0.3059085303181039,0.09894778633972068
13281,0.9875499308156233,0.024425989252564728,0.030799548071304753,0.10563814603942259,0.7525927700193165,0.5099350743831818,1.9766827993495324,24.17627545502273,25.496753719159088,40.55102040816327,1.2539280910355826,0.9987805932005711
44412,0.9918450260682552,0.02051783097215437,0.02368659404054189,0.051925846709023935,0.24504256447166717,0.39764401690826434,1.0040340098271396,26.092887659985905,16.701048710147102,48.1219512195122,1.2670204203472846,0.9982853945129258
32235,0.9879940513121664,0.02051783097215437,0.0322248472017849,0.05425387337715243,0.2389237419387047,0.5854259682290005,1.192199508045084,24.160010912770204,24.587890665618026,48.41463414634146,1.3575410090890474,0.9964583293375846
40259,0.971623559951547,0.025403028822667317,0.06062422387037891,0.12226338830134506,0.5348749994231246,1.1175871849295809,2.4029895166177533,25.658584086652084,58.114533616338214,38.568627450980394,1.2980012957954234,0.9994168749740264
31810,0.9665918378576674,0.0268685881778212,0.04814552843258016,0.12557660585394181,0.6475490136213493,1.2439822685091662,4.413063651772143,22.339750935927793,68.41902476800414,36.48148148148148,1.2577500132977963,0.9975298057431861
25568,0.9623073627530809,0.02979970688812897,0.04888686906001875,0.13797795175111024,0.9605941407828683,1.2622281705896599,4.238234566352922,25.80944594523486,76.99591840596926,33.65,1.2539280910355826,0.9987805932005711
59841,0.9722248232220243,0.0180752320468979,0.060281504794532224,0.16296492339940763,0.968363347470991,1.5323139685898433,4.831989468189027,43.69683718814113,56.69561683782418,53.55555555555556,0.9999706868131008,0.46413371162192063
36308,0.98709812723051,0.019540791402051783,0.040727999543893015,0.09818378333662696,0.5488516559340411,0.6598915671838921,1.6272398157285093,34.92364169881061,26.39566268735568,50.07692307692308,1.2775790048272135,0.997669344509958
37006,0.9220189575736875,0.022960429897410845,0.0900485327523983,0.22512986598741608,0.9998873503270137,3.397975725666859,12.833231255331219,28.70602579292711,159.70485910634235,41.91304347826087,1.2539280910355826,0.9987805932005711
37784,0.9846033088183983,0.026380068392769906,0.0387853328943853,0.09662075517362219,0.48252687726887955,0.583926187367036,1.3527185731942506,25.8740823630027,31.532014117819944,37.24528301886792,1.3190058694128013,0.9987323359299745
11801,0.9851949067586683,0.025403028822667317,0.038020671672805574,0.08504980252422328,0.38486435398105556,0.583083034627987,1.242743527013263,27.24090485551415,30.32031780065534,38.8235294117647,1.3695144361514515,0.9966855907862784
45127,0.9801646861173112,0.02149487054225696,0.04027732166847142,0.07687449630313561,0.38700206365194056,0.923232861488868,2.012673585822166,29.47017265401471,40.62224590551019,46.2093023255814,1.2539280910355826,0.9987805932005711
19167,0.9737082053326369,0.02979970688812897,0.03919296175493469,0.12499039615641529,0.7130626399717113,0.8807928060401793,2.825226249115992,22.244375069266887,53.72836116845093,33.56666666666667,1.2539280910355826,0.9987805932005711
64962,0.9850341601959882,0.0180752320468979,0.037600875369069406,0.114439852291172,0.6867198884025189,0.8128820144280334,1.6854714275609521,27.466520023880385,30.07663453383724,50.916666666666664,0.9858343904690661,0.464558461980056
25756,0.9777223351152586,0.024914509037616023,0.044259471951243017,0.14143400188536562,0.9230386260402953,0.8945921269883629,3.1596218562478873,25.613152871132442,45.62419847640651,40.08,1.2539280910355826,0.9987805932005711
32094,0.9600559813740493,0.025403028822667317,0.06717395512608451,0.11614815261914438,0.4384622734579614,1.5689951679919647,3.7232524412885475,32.969572261666706,81.58774873558218,38.78431372549019,1.2539280910355826,0.9987805932005711
21931,0.982908396771409,0.023937469467513434,0.046530603616196785,0.09254764676238064,0.4919709207839642,0.7143447946025152,1.3976257034603787,20.11628520765093,35.002894935523244,41.458333333333336,1.2539280910355826,0.9987805932005711
13964,0.9701006317093103,0.02344894968246214,0.05365374814979754,0.12045674322151947,0.5929277698359857,1.2756714457572664,3.691951895213043,26.720321003864644,61.232229396348785,41.638297872340424,1.326344061270569,0.9987305179652857
974,0.9807269107813729,0.02149487054225696,0.02977842145021388,0.09241477107759297,0.5814261357135762,0.8969457356527406,3.714530115532848,26.869192179373258,39.465612368720585,47.0,1.2539280910355826,0.9987805932005711
6493,0.9844201163081604,0.02247191011235955,0.04435111881374896,0.09637374369404525,0.4276154834410304,0.6936412341665698,1.4521554160049925,25.33580884591102,31.907496771662206,42.68888888888889,1.2539280910355826,0.9987805932005711
48401,0.9900896134257511,0.025891548607718612,0.02291641495179546,0.07120844808351684,0.4990135119154594,0.3829122015338753,1.2039991959281109,28.823811860639022,20.294346681295387,38.73076923076923,1.3491218426977887,0.9983879453252327
11421,0.9819177422400247,0.023937469467513434,0.04051987689561882,0.11048414104365366,0.6705482503386976,0.7557384203916737,2.2968849218587817,26.758362854234726,37.03118259919201,41.895833333333336,1.2539280910355826,0.9987805932005711
36022,0.9796261278988035,0.023937469467513434,0.054694196496389576,0.13970112940084814,0.7063784603934338,0.8512367796421267,2.2890102369485703,25.15531614898838,41.710602202464216,41.958333333333336,1.2607065165603468,0.9991330364084949
31358,0.9661438278930934,0.02247191011235955,0.07498866872983175,0.21366798334063714,0.9353565808588349,1.5068114128215524,4.713452431638854,28.366298905219324,69.31332498979143,43.55555555555556,1.3623707864558638,0.9967849999646923
54433,0.9905464288411242,0.015144113336590131,0.020340729239332674,0.04182410034165263,0.18434904740116664,0.6244052368936337,1.491421750753015,38.59920839717945,19.35656234370264,66.96666666666667,0.2899896966225875,0.0890083247901633
3507,0.9934278895250963,0.02051783097215437,0.019861997837115303,0.03477136118361945,0.1488208252141865,0.32043267427846606,0.5189674959192395,25.13466408148306,13.458172319695574,46.829268292682926,1.2539280910355826,0.9987805932005711
26810,0.9829395181023324,0.024425989252564728,0.036074572932212653,0.12138487846912505,0.8610946181374527,0.6987359053143491,3.0964611282269425,20.58523184459659,34.93679526571745,39.40816326530612,1.2634853688515553,0.9988737442221065
7987,0.9900716226382473,0.022960429897410845,0.029347382419580167,0.06400421729562608,0.3809850173197131,0.4326218452729171,0.7847552431750112,26.481910578764918,20.3332267278271,41.54347826086956,1.2610543127706713,0.9998350416648778
50596,0.9930370641311762,0.016609672691744015,0.022017684242018512,0.059123083712452444,0.3410508277660882,0.41941421126824235,1.0624292094664154,36.86759372947041,14.26008318312024,58.484848484848484,0.5658059755147882,0.21415220279453206
17584,0.9783066435668868,0.02882266731802638,0.03966703539812852,0.09301015294422435,0.5381239109898999,0.7523428178551543,1.7984092757891377,21.063779767024762,44.38822625345411,34.8448275862069,1.2833529093809015,0.9989360791830537
4297,0.9891199253142101,0.024914509037616023,0.03172538827944746,0.0776027725708259,0.42755716246407616,0.43689578069550883,1.0695574993948653,22.5450304945458,22.281684815470946,38.96,1.3234550685358555,0.999122874990932
13992,0.9752833293183879,0.022960429897410845,0.05379502789515529,0.11967224543782849,0.5548836563987367,1.0769443439868611,2.653058673784558,27.53623665141072,50.616384167382456,43.19565217391305,1.2539280910355826,0.9987805932005711
24063,0.9776039035814246,0.024425989252564728,0.042601095718272725,0.09537510875593547,0.4042120149609172,0.9173258775928653,2.395732324955398,26.839427194799438,45.86629387964327,40.36734693877551,1.2931835057721401,0.9976773394281686
8453,0.972715033624001,0.0268685881778212,0.04433976130308935,0.14502920762370924,0.9947601522150443,1.0159089030322512,4.353721880319973,26.963910494136467,55.87498966677382,37.27777777777778,1.2539280910355826,0.9987805932005711
57577,0.9842736786975206,0.01612115290669272,0.03830758641646624,0.1298654066376748,0.7212132690960195,0.9759816268916918,3.3383437319800207,46.155308470424075,32.20739368742583,57.75,0.518371848819853,0.18215779977812707
34829,0.980096929007839,0.025891548607718612,0.04356280048841239,0.12893652324497998,0.9229291891176883,0.7690560176417915,2.8353845211111097,22.368088003822447,40.75996893501495,37.23076923076923,1.2539280910355826,0.9987805932005711
32284,0.9768738663426938,0.02784562774792379,0.036574357504223116,0.07139321971139928,0.3932532765817378,0.8309100109141547,2.825013249727172,18.075345425327228,47.36187062210683,35.67857142857143,1.2539280910355826,0.9987805932005711
29225,0.9823064171668452,0.02784562774792379,0.03996360171751367,0.060841341627320036,0.2821175000546766,0.6357137775092931,1.0241739071067086,22.98532695225458,36.235685318029724,35.82142857142857,1.2539280910355826,0.9987805932005711
14083,0.9925260756696658,0.025403028822667317,0.02031878015382494,0.03157128434997778,0.12052914604857601,0.2943511711149513,0.4286365738252268,22.543358198072387,15.306260897977468,38.411764705882355,1.2539280910355826,0.9987805932005711
11996,0.9861739741173633,0.0268685881778212,0.03082555935573249,0.05884910360490317,0.2757588903204943,0.5147962487235657,1.055900380274825,22.213123137149644,28.31379367979611,37.27777777777778,1.2539280910355826,0.9987805932005711
60839,0.9958483245921839,0.019052271617000488,0.014636592630422563,0.028657398380932723,0.11911471601283885,0.21800232381059287,0.37779099718402825,29.672321714019564,8.502090628613125,51.973684210526315,1.1682851407478898,0.593540861482983
11397,0.9872329543436458,0.021006350757205666,0.02615374266529456,0.05563115972538345,0.2651744576085713,0.6080606437804593,1.4980126830985017,34.822191688829776,26.146607682559743,48.285714285714285,1.2539280910355826,0.9987805932005711
