sightline_idx,wavelet_l2_norm,raw_l2_norm
234,0.9483157339368862,1.9435774865412796
235,2.024053603358647,2.676242370675586
236,2.566674356141161,2.4969479983117444
237,2.131013962058495,1.1811068945328531
238,1.732266418062644,0.4377279197049896
239,1.590316204844864,0.261037236835833
240,2.59130298610013,1.829398616015322
241,1.447354238755539,1.0280764918372118
242,2.3875628087626413,2.5301698518060483
243,3.004068253931109,2.9022684712630253
244,2.0832586212619915,2.07650037486491
245,2.392300418534153,1.568107579133413
246,1.8089158859369856,1.2952589081623809
247,1.9480835974927222,2.326226959040875
248,1.7990180516015253,1.4510671601618723
249,2.617542744357482,2.254053618680152
250,1.200401243145603,0.2462191315771592
251,2.5417293066415776,2.3301507824979204
252,2.0372177622508922,1.2291037236454743
253,2.032771318268839,2.293916714913058
254,1.1416683161104615,0.16583723241481832
255,0.43052389381277006,0.15350963052699212
256,2.216771372648418,1.7565028887357241
257,1.9556089022344172,0.5622993750067932
258,2.2030291353446474,1.9535034871750028
259,1.3043668360271492,0.6090577074976019
260,2.6003040965449813,1.8816258566814748
261,0.8935661694098809,1.6224046240984875
262,2.8756047525042883,1.4130284484366091
263,2.69036732013156,2.8449433076588653
264,1.9862601381717926,0.2785537317898879
265,2.3459699928919884,1.672434603891649
266,2.6416884160173235,2.098235843509871
267,1.4892779330041561,0.6620250764752895
268,1.3457600890604104,2.2192254407511856
269,2.0638606298997817,2.4208352815642162
270,0.4007121343986695,0.5891270419748396
271,1.8598451571688022,1.64920980222507
272,1.4029185060942573,2.5699577055212988
273,2.101219691745689,2.0965290156170244
274,1.2213578451758238,0.7536787215598553
275,1.345117159440527,0.4679832197538925
276,2.499657148777155,2.39398590897678
277,0.6343808998427479,1.6632993305857648
278,1.5578196358694958,0.8461103876960998
279,1.6433295206196057,1.3026765701270073
280,0.7086930266258569,0.7010377769895807
281,3.2500976041687175,1.0796261157137634
282,2.1573556919135264,0.9111182812281685
283,1.721992431955776,0.780823365441475
284,1.8646896250617138,1.7576663501598377
285,1.665563735845782,1.4165608855635883
286,1.06615202965697,1.8562389597341966
287,1.1853722342191295,1.4650842144621665
288,2.400690489557437,2.157757422272558
289,1.7218734269111882,0.5842264575311794
290,0.5964015194673354,0.28519913315344103
291,2.3274820017389293,2.4356722797735184
292,1.6707490974991903,1.7197048465167766
293,2.4738528528789026,2.523285173956585
294,1.4688623404755512,1.1200676642532366
295,1.381544561230931,0.3708186107001516
296,2.6234685729748195,2.7450754705095033
297,2.587758692307926,2.512300385169555
298,1.8060879744397602,1.9948610435642784
299,2.311652234437908,1.7004694632248198
300,1.6834788347758731,0.6412362775461341
301,2.031676307474646,0.8611470611572799
302,0.6342328878464571,2.206712246584933
303,1.8388092407763832,2.0634664361176887
304,3.2397729892278146,1.5018293619826701
305,2.273152845749391,1.5737483710397788
306,1.6314754858881935,1.1364619521507653
307,1.6598863083205453,1.322517165274764
308,2.175360335233551,0.6160795254233542
309,2.55016271077835,2.752814660023242
310,1.8197933809921203,1.7395638069533974
311,1.8414218311695627,2.2652156947737043
312,2.5379150536319552,0.17689725919693267
313,2.5507499595176153,2.5625872757316275
314,1.7180824384150362,1.6606867385001565
315,1.8193692699183115,1.067880940110167
316,1.5197795744197478,1.4401772117720977
317,2.0165520070541714,2.1130495798941658
318,2.299505395168016,2.378521574573471
319,0.7031642460036513,0.865029514470672
320,1.522287059218636,1.7282624122798165
321,2.494899570947718,1.9012434228326944
322,2.5145105862085724,2.7503714474139755
323,2.5253044459266056,2.66273801952827
324,2.6812616828714293,1.5506915408286528
325,2.4170475955026776,1.9755081539491341
326,2.0717125104818988,1.6978373399265156
327,0.8163711485904734,1.0500077850853766
328,0.8395835936545991,0.9852865857424808
329,2.8589357028261193,1.8345235319182132
330,2.469426080055467,2.014104492815793
331,2.814478025246733,1.5180210014180928
332,2.3123475822939206,2.0411406248113817
333,1.0909515334795779,0.5937085477458912
334,2.514522579730861,2.5422949039411424
335,2.087634816650021,2.3763850697169295
336,0.7376660620420059,0.08732446480479433
337,2.759896108108294,2.653158071464615
338,2.6338804745579623,2.4561717010728112
339,2.7165982601587273,1.2119917424576705
340,1.7291505857051572,0.8659329343868882
341,2.098990807692787,0.9787879571193426
342,2.3513065720159405,0.5668413717465164
343,1.9417683110309236,1.7073077533337615
344,2.228990026568017,2.388171338916551
345,1.8268682674701215,1.6380570556572907
346,2.55654743220713,2.6918781952748727
347,1.9178423653935177,1.570168389029179
348,2.2162195860755998,2.0003086844004114
349,2.4289817224138437,2.5979264356954745
350,2.214877405127519,1.405242178642125
351,1.6801468166879094,0.19242463177584626
352,0.646964012278214,0.4004077810772514
353,3.002539581130238,0.927849307230603
354,2.1635108566312287,1.92830428695263
355,1.7904206375538445,0.9198836921272029
356,2.158418712505941,1.2302578217650748
357,3.2910311521877142,2.1987581953129514
358,2.796287981204273,1.8115440579984206
359,1.8944319873042357,0.7491433583867813
360,2.5048278901448597,2.600040343801835
361,0.7580298812724232,0.1764610736847968
362,2.6525716401809287,2.737567438735136
363,1.916997276419006,1.0275354682487088
364,2.4534316709273307,1.3572113536023718
365,2.573135788439061,2.6107406395910187
366,1.9157109704123985,0.3891958425166504
367,1.9616904784283908,0.8700843455726718
368,1.8793492295595542,2.328740297049778
369,2.89954879793923,0.9767730556093952
370,2.4573290965312538,1.2652091046308735
371,1.5274467339158042,0.386353657817582
372,1.5179501633639674,0.8089970655280517
373,2.458684644555488,1.957856749921406
374,0.9337646884346008,1.8307394072182996
375,1.5030338303305455,0.7988529817389532
376,2.234535818484037,0.9365114934873144
377,1.152326205336803,0.6638274859117858
378,1.7262513792839078,1.7752493404742038
379,3.1673318710439013,2.0020300540805676
380,2.243294720667653,1.4787256947627911
381,0.5062379070239831,2.345465265029133
382,3.020038830970934,0.39397954308450533
383,2.295194411165611,2.638141946145181
384,2.427515640366019,2.5499682211288586
385,2.541411650607033,1.4944011028969326
386,1.8608506736631658,1.3659992593015393
387,2.176273428398055,0.6448934807744944
388,0.9035176188591731,0.16537519744962925
389,2.537947551580025,2.1576106523879632
390,2.2844566948441414,2.6273208598046387
391,2.0565521990836397,2.058854034988005
392,0.36133301965180803,0.47531296007542134
393,2.07910922855658,1.195170973414493
394,2.0960164271152752,1.2434595188729656
395,1.2872762044453405,1.1265044326890643
396,2.3201630771380115,0.594763422385985
397,1.2027818463230688,0.41211563243648963
398,0.9519295034026413,0.22723956115241425
399,0.7846576981344732,1.733381044328125
400,1.9222557171544925,1.306410012442403
401,1.3538920394853633,1.759850396688285
402,2.106186772559805,2.3186353197989336
403,2.5462318689347554,2.2877173601851974
404,2.600887308818278,2.6960493237773657
405,2.1515247510859647,2.453217626152878
406,1.1098561883126234,1.681563632655259
407,1.9344102339724747,1.2035221757822472
408,2.4745949206185793,2.656082959188295
409,2.4682057810670166,2.374509541215659
410,1.7610741135677015,0.30884176105992867
411,1.6813471405584253,0.5317640196812418
412,2.1637505123540133,2.1984541088062843
413,1.7414939006062822,0.5495489804030053
414,2.3181140343571687,2.1896227111217987
415,2.449115977535329,2.348541617399375
416,1.531012931572923,1.1954519610989889
417,2.700298840698548,0.5326481226062144
418,0.8499145749722058,0.13045518232636755
419,1.3541315816444979,0.7089323021425965
420,0.9997048046718993,0.49202290886364025
421,2.332308978278104,0.7826003143954642
422,2.355382377695956,2.49661517238452
423,1.6956315458226061,0.4379337865522414
424,3.2425593343979013,2.418748011837648
425,1.559529108596542,1.7801648198546138
426,2.292635387148828,2.3893611544090345
427,1.5222171398237996,1.5627129896850946
428,2.3899683709447603,2.6084290021866066
429,2.6295932980419456,2.5590359754757563
430,2.827454375491361,1.14425684939414
431,2.062130748277735,2.015301689962144
432,2.420740557268809,2.2294133554867748
433,2.325170992345194,1.9645697084551694
434,1.6717343283568502,0.2251403053313138
435,2.3299702565534153,2.8209400021120383
436,1.7628449092781526,0.6991766591320503
437,1.6744710922007735,0.9198307798617331
438,1.2280947541308962,0.4207581148146855
439,2.0184516504139114,1.5042156254618604
440,1.4056204898940465,2.8113051548198382
441,2.488006746125892,2.6038577779835426
442,0.8364745192193149,0.1403196578048818
443,3.0906744142804627,2.4277128098600387
444,1.2484063601786959,1.6904279676792295
445,1.1570529798421783,0.38102291086387635
446,3.319144448175806,2.601542249760543
447,1.6767642937534564,1.1309283205651675
448,2.54634524303832,2.5273919534030354
449,1.934597586321773,2.471733822092431
450,2.1379539455698566,1.2714479654463506
451,1.9271040671677682,0.38911211531484946
452,1.4498374814338322,1.6996209581043262
453,2.8583305306039315,2.2862567522912887
454,1.7500806431070632,1.6597212573668463
455,2.3283883705326005,2.2751969266063683
456,0.7702400051386893,0.7143911244164028
457,0.19830498008518851,0.15844312541474231
458,1.6800995995573993,0.7532551085885084
459,2.0493913827742154,2.546344839954456
460,2.599251899699904,1.0877472206728567
461,1.6256877604067133,1.4643280038625301
462,0.5902988920355071,0.1347661080461182
463,3.153650112389028,2.4625526016635515
464,0.25167363624886085,0.08643234441264547
465,2.0397927743417776,1.2333052124416968
