feedback_class,class_name,line_density_lines_per_angstrom,total_ew_angstrom,count,density
2,StellarWind,1.7454510868863495,2.9906200776244978,6,0.0003662109375
2,StellarWind,1.7454510868863495,3.5360886000122487,2,0.0001220703125
2,StellarWind,1.7454510868863495,4.181046827274922,3,0.00018310546875
2,StellarWind,1.7454510868863495,4.943640996949322,3,0.00018310546875
2,StellarWind,1.7454510868863495,5.845327095426733,2,0.0001220703125
2,StellarWind,1.7454510868863495,8.172079927361038,2,0.0001220703125
2,StellarWind,1.7454510868863495,11.425004837013619,1,6.103515625e-05
2,StellarWind,1.7454510868863495,13.508847098805992,1,6.103515625e-05
2,StellarWind,1.9367164313763021,0.12396105626974341,2,0.0001220703125
2,StellarWind,1.9367164313763021,0.14657069990284274,19,0.00115966796875
2,StellarWind,1.9367164313763021,0.17330418694772587,32,0.001953125
2,StellarWind,1.9367164313763021,0.20491367806472355,75,0.00457763671875
2,StellarWind,1.9367164313763021,0.24228852284266275,164,0.010009765625
2,StellarWind,1.9367164313763021,0.286480282115367,231,0.01409912109375
2,StellarWind,1.9367164313763021,0.3387323141764973,313,0.01910400390625
2,StellarWind,1.9367164313763021,0.4005147573163834,394,0.0240478515625
2,StellarWind,1.9367164313763021,0.47356589293284373,471,0.02874755859375
2,StellarWind,1.9367164313763021,0.5599410529887804,473,0.02886962890625
2,StellarWind,1.9367164313763021,0.6620704478534867,498,0.0303955078125
2,StellarWind,1.9367164313763021,0.7828275415442694,437,0.02667236328125
2,StellarWind,1.9367164313763021,0.9256098981416236,383,0.02337646484375
2,StellarWind,1.9367164313763021,1.094434774034195,284,0.017333984375
2,StellarWind,1.9367164313763021,1.2940521455314113,217,0.01324462890625
2,StellarWind,1.9367164313763021,1.5300783519348669,133,0.00811767578125
2,StellarWind,1.9367164313763021,1.8091541141862668,65,0.00396728515625
2,StellarWind,1.9367164313763021,2.139131375029364,33,0.00201416015625
2,StellarWind,1.9367164313763021,2.529294217531704,13,0.00079345703125
2,StellarWind,1.9367164313763021,2.9906200776244978,6,0.0003662109375
2,StellarWind,1.9367164313763021,3.5360886000122487,3,0.00018310546875
2,StellarWind,1.9367164313763021,4.181046827274922,2,0.0001220703125
2,StellarWind,1.9367164313763021,4.943640996949322,1,6.103515625e-05
2,StellarWind,1.9367164313763021,5.845327095426733,2,0.0001220703125
2,StellarWind,1.9367164313763021,13.508847098805992,1,6.103515625e-05
2,StellarWind,1.9367164313763021,15.972767849314963,3,0.00018310546875
2,StellarWind,1.9367164313763021,18.886090789395336,1,6.103515625e-05
2,StellarWind,2.1489405023970094,0.10483912188245244,1,6.103515625e-05
2,StellarWind,2.1489405023970094,0.12396105626974341,1,6.103515625e-05
2,StellarWind,2.1489405023970094,0.17330418694772587,9,0.00054931640625
2,StellarWind,2.1489405023970094,0.20491367806472355,25,0.00152587890625
2,StellarWind,2.1489405023970094,0.24228852284266275,42,0.0025634765625
2,StellarWind,2.1489405023970094,0.286480282115367,82,0.0050048828125
2,StellarWind,2.1489405023970094,0.3387323141764973,88,0.00537109375
2,StellarWind,2.1489405023970094,0.4005147573163834,160,0.009765625
2,StellarWind,2.1489405023970094,0.47356589293284373,170,0.0103759765625
2,StellarWind,2.1489405023970094,0.5599410529887804,195,0.01190185546875
2,StellarWind,2.1489405023970094,0.6620704478534867,226,0.0137939453125
2,StellarWind,2.1489405023970094,0.7828275415442694,187,0.01141357421875
2,StellarWind,2.1489405023970094,0.9256098981416236,220,0.013427734375
2,StellarWind,2.1489405023970094,1.094434774034195,165,0.01007080078125
2,StellarWind,2.1489405023970094,1.2940521455314113,139,0.00848388671875
2,StellarWind,2.1489405023970094,1.5300783519348669,78,0.0047607421875
2,StellarWind,2.1489405023970094,1.8091541141862668,46,0.0028076171875
2,StellarWind,2.1489405023970094,2.139131375029364,21,0.00128173828125
2,StellarWind,2.1489405023970094,2.529294217531704,9,0.00054931640625
2,StellarWind,2.1489405023970094,2.9906200776244978,4,0.000244140625
2,StellarWind,2.1489405023970094,4.943640996949322,2,0.0001220703125
2,StellarWind,2.1489405023970094,11.425004837013619,1,6.103515625e-05
2,StellarWind,2.1489405023970094,18.886090789395336,1,6.103515625e-05
2,StellarWind,2.3844199429653363,0.17330418694772587,2,0.0001220703125
2,StellarWind,2.3844199429653363,0.20491367806472355,1,6.103515625e-05
2,StellarWind,2.3844199429653363,0.24228852284266275,11,0.00067138671875
2,StellarWind,2.3844199429653363,0.286480282115367,15,0.00091552734375
2,StellarWind,2.3844199429653363,0.3387323141764973,26,0.0015869140625
2,StellarWind,2.3844199429653363,0.4005147573163834,29,0.00177001953125
2,StellarWind,2.3844199429653363,0.47356589293284373,41,0.00250244140625
2,StellarWind,2.3844199429653363,0.5599410529887804,67,0.00408935546875
2,StellarWind,2.3844199429653363,0.6620704478534867,58,0.0035400390625
2,StellarWind,2.3844199429653363,0.7828275415442694,60,0.003662109375
2,StellarWind,2.3844199429653363,0.9256098981416236,66,0.0040283203125
2,StellarWind,2.3844199429653363,1.094434774034195,56,0.00341796875
2,StellarWind,2.3844199429653363,1.2940521455314113,51,0.00311279296875
2,StellarWind,2.3844199429653363,1.5300783519348669,43,0.00262451171875
2,StellarWind,2.3844199429653363,1.8091541141862668,27,0.00164794921875
2,StellarWind,2.3844199429653363,2.139131375029364,7,0.00042724609375
2,StellarWind,2.3844199429653363,2.529294217531704,4,0.000244140625
2,StellarWind,2.3844199429653363,2.9906200776244978,3,0.00018310546875
2,StellarWind,2.3844199429653363,3.5360886000122487,1,6.103515625e-05
2,StellarWind,2.3844199429653363,11.425004837013619,1,6.103515625e-05
2,StellarWind,2.3844199429653363,15.972767849314963,1,6.103515625e-05
2,StellarWind,2.3844199429653363,18.886090789395336,1,6.103515625e-05
2,StellarWind,2.645703060679922,0.17330418694772587,1,6.103515625e-05
2,StellarWind,2.645703060679922,0.24228852284266275,1,6.103515625e-05
2,StellarWind,2.645703060679922,0.286480282115367,1,6.103515625e-05
2,StellarWind,2.645703060679922,0.3387323141764973,2,0.0001220703125
2,StellarWind,2.645703060679922,0.4005147573163834,2,0.0001220703125
2,StellarWind,2.645703060679922,0.47356589293284373,6,0.0003662109375
2,StellarWind,2.645703060679922,0.5599410529887804,3,0.00018310546875
2,StellarWind,2.645703060679922,0.6620704478534867,1,6.103515625e-05
2,StellarWind,2.645703060679922,0.7828275415442694,5,0.00030517578125
2,StellarWind,2.645703060679922,0.9256098981416236,6,0.0003662109375
