feedback_class,class_name,bin_line_density_lines_per_angstrom,bin_activity_ew_angstrom,count,density
2,StellarWind,6.653418767392292,0.24246880798247614,1,1.6086610309908547e-06
2,StellarWind,6.653418767392292,0.2571638755621563,6,9.651966185945128e-06
2,StellarWind,6.653418767392292,0.2718589431418365,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.2865540107215167,7,1.1260627216935984e-05
2,StellarWind,6.653418767392292,0.3012490783011969,7,1.1260627216935984e-05
2,StellarWind,6.653418767392292,0.3159441458808771,10,1.608661030990855e-05
2,StellarWind,6.653418767392292,0.3306392134605573,3,4.825983092972564e-06
2,StellarWind,6.653418767392292,0.3453342810402375,4,6.434644123963419e-06
2,StellarWind,6.653418767392292,0.3600293486199177,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.3747244161995979,8,1.2869288247926838e-05
2,StellarWind,6.653418767392292,0.3894194837792781,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.4041145513589583,9,1.4477949278917693e-05
2,StellarWind,6.653418767392292,0.4188096189386385,8,1.2869288247926838e-05
2,StellarWind,6.653418767392292,0.4335046865183187,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.4481997540979989,8,1.2869288247926838e-05
2,StellarWind,6.653418767392292,0.4628948216776791,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.4775898892573593,5,8.043305154954275e-06
2,StellarWind,6.653418767392292,0.4922849568370395,3,4.825983092972564e-06
2,StellarWind,6.653418767392292,0.5069800244167197,3,4.825983092972564e-06
2,StellarWind,6.653418767392292,0.5216750919963999,3,4.825983092972564e-06
2,StellarWind,6.653418767392292,0.5363701595760801,3,4.825983092972564e-06
2,StellarWind,6.653418767392292,0.5510652271557603,8,1.2869288247926838e-05
2,StellarWind,6.653418767392292,0.5657602947354405,10,1.608661030990855e-05
2,StellarWind,8.439571456625316,0.007347726707592954,36,5.7911797115670774e-05
2,StellarWind,8.439571456625316,0.2865540107215167,6,9.651966185945128e-06
2,StellarWind,8.439571456625316,0.3012490783011969,6,9.651966185945128e-06
2,StellarWind,8.439571456625316,0.3159441458808771,7,1.1260627216935984e-05
2,StellarWind,8.439571456625316,0.3306392134605573,8,1.2869288247926838e-05
2,StellarWind,8.439571456625316,0.3453342810402375,8,1.2869288247926838e-05
2,StellarWind,8.439571456625316,0.3600293486199177,10,1.608661030990855e-05
2,StellarWind,8.439571456625316,0.3747244161995979,7,1.1260627216935984e-05
2,StellarWind,8.439571456625316,0.3894194837792781,9,1.4477949278917693e-05
2,StellarWind,8.439571456625316,0.4041145513589583,5,8.043305154954275e-06
2,StellarWind,8.439571456625316,0.4188096189386385,10,1.608661030990855e-05
2,StellarWind,8.439571456625316,0.4335046865183187,5,8.043305154954275e-06
2,StellarWind,8.439571456625316,0.4481997540979989,3,4.825983092972564e-06
2,StellarWind,8.439571456625316,0.4628948216776791,6,9.651966185945128e-06
2,StellarWind,8.439571456625316,0.4775898892573593,5,8.043305154954275e-06
2,StellarWind,8.439571456625316,0.4922849568370395,6,9.651966185945128e-06
2,StellarWind,8.439571456625316,0.5069800244167197,8,1.2869288247926838e-05
2,StellarWind,8.439571456625316,0.5216750919963999,4,6.434644123963419e-06
2,StellarWind,8.439571456625316,0.5363701595760801,9,1.4477949278917693e-05
2,StellarWind,8.439571456625316,0.5510652271557603,11,1.76952713408994e-05
2,StellarWind,8.439571456625316,0.5657602947354405,9,1.4477949278917693e-05
2,StellarWind,10.22572414585834,0.007347726707592954,10,1.608661030990855e-05
