feedback_class,class_name,depth_1_minus_f,local_ew_angstrom,count,density
1,NoFeedback,0.08974389159666178,0.020681677455356196,8160,0.009634138854387547
1,NoFeedback,0.08974389159666178,0.033040106658980835,3005,0.003547866085469924
1,NoFeedback,0.08974389159666178,0.052783370710295645,573,0.0006765148974955962
1,NoFeedback,0.08974389159666178,0.08432431082310657,164,0.00019362730050484777
1,NoFeedback,0.08974389159666178,0.13471268128780062,27,3.187766532701762e-05
1,NoFeedback,0.08974389159666178,0.21521084871737584,4,4.7226170854840915e-06
1,NoFeedback,0.08974389159666178,0.3438110574512591,1,1.1806542713710229e-06
1,NoFeedback,0.11538490873478402,0.008103532923560688,22,2.5974393970162506e-05
1,NoFeedback,0.11538490873478402,0.012945835398843203,1899,0.0022420624613335724
1,NoFeedback,0.11538490873478402,0.020681677455356196,6871,0.0081122754985903
1,NoFeedback,0.11538490873478402,0.033040106658980835,4165,0.00491742504026031
1,NoFeedback,0.11538490873478402,0.052783370710295645,1080,0.0012751066130807047
1,NoFeedback,0.11538490873478402,0.08432431082310657,230,0.0002715504824153353
1,NoFeedback,0.11538490873478402,0.13471268128780062,54,6.375533065403524e-05
1,NoFeedback,0.11538490873478402,0.21521084871737584,8,9.445234170968183e-06
1,NoFeedback,0.11538490873478402,0.3438110574512591,1,1.1806542713710229e-06
1,NoFeedback,0.11538490873478402,1.401802660133478,1,1.1806542713710229e-06
1,NoFeedback,0.14102592587290624,0.008103532923560688,3,3.541962814113069e-06
1,NoFeedback,0.14102592587290624,0.012945835398843203,161,0.0001900853376907347
1,NoFeedback,0.14102592587290624,0.020681677455356196,3862,0.004559686796034891
1,NoFeedback,0.14102592587290624,0.033040106658980835,4455,0.0052598147789579075
1,NoFeedback,0.14102592587290624,0.052783370710295645,1541,0.0018193882321827465
1,NoFeedback,0.14102592587290624,0.08432431082310657,348,0.000410867686437116
1,NoFeedback,0.14102592587290624,0.13471268128780062,78,9.209103316693979e-05
1,NoFeedback,0.14102592587290624,0.21521084871737584,12,1.4167851256452275e-05
1,NoFeedback,0.14102592587290624,0.3438110574512591,2,2.3613085427420458e-06
1,NoFeedback,0.16666694301102847,0.012945835398843203,2,2.3613085427420458e-06
1,NoFeedback,0.16666694301102847,0.020681677455356196,1293,0.0015265859728827327
1,NoFeedback,0.16666694301102847,0.033040106658980835,4031,0.004759217367896594
1,NoFeedback,0.16666694301102847,0.052783370710295645,1938,0.0022881079779170426
1,NoFeedback,0.16666694301102847,0.08432431082310657,543,0.0006410952693544654
1,NoFeedback,0.16666694301102847,0.13471268128780062,118,0.00013931720402178072
1,NoFeedback,0.16666694301102847,0.21521084871737584,14,1.652915979919432e-05
1,NoFeedback,0.16666694301102847,0.3438110574512591,3,3.541962814113069e-06
1,NoFeedback,0.1923079601491507,0.012945835398843203,2,2.3613085427420458e-06
1,NoFeedback,0.1923079601491507,0.020681677455356196,223,0.0002632859025157381
1,NoFeedback,0.1923079601491507,0.033040106658980835,2982,0.0035207110372283907
1,NoFeedback,0.1923079601491507,0.052783370710295645,2181,0.002575006965860201
1,NoFeedback,0.1923079601491507,0.08432431082310657,722,0.0008524323839298785
1,NoFeedback,0.1923079601491507,0.13471268128780062,182,0.00021487907738952617
1,NoFeedback,0.1923079601491507,0.21521084871737584,38,4.486486231209887e-05
1,NoFeedback,0.1923079601491507,0.3438110574512591,4,4.7226170854840915e-06
1,NoFeedback,0.1923079601491507,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.21794897728727292,0.020681677455356196,9,1.0625888442339207e-05
1,NoFeedback,0.21794897728727292,0.033040106658980835,1787,0.002109829182940018
1,NoFeedback,0.21794897728727292,0.052783370710295645,2305,0.002721408095510208
1,NoFeedback,0.21794897728727292,0.08432431082310657,828,0.000977581736695207
1,NoFeedback,0.21794897728727292,0.13471268128780062,236,0.00027863440804356144
1,NoFeedback,0.21794897728727292,0.21521084871737584,48,5.66714050258091e-05
1,NoFeedback,0.21794897728727292,0.3438110574512591,4,4.7226170854840915e-06
1,NoFeedback,0.24358999442539514,0.020681677455356196,2,2.3613085427420458e-06
1,NoFeedback,0.24358999442539514,0.033040106658980835,767,0.0009055618261415746
1,NoFeedback,0.24358999442539514,0.052783370710295645,2279,0.0026907110844545615
1,NoFeedback,0.24358999442539514,0.08432431082310657,1025,0.0012101706281552986
1,NoFeedback,0.24358999442539514,0.13471268128780062,294,0.00034711235578308074
1,NoFeedback,0.24358999442539514,0.21521084871737584,75,8.854907035282672e-05
1,NoFeedback,0.24358999442539514,0.3438110574512591,11,1.2987196985081253e-05
1,NoFeedback,0.24358999442539514,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.26923101156351736,0.033040106658980835,168,0.00019834991759033185
1,NoFeedback,0.26923101156351736,0.052783370710295645,1939,0.0022892886321884136
1,NoFeedback,0.26923101156351736,0.08432431082310657,1057,0.0012479515648391713
1,NoFeedback,0.26923101156351736,0.13471268128780062,303,0.00035773824422541997
1,NoFeedback,0.26923101156351736,0.21521084871737584,79,9.327168743831082e-05
1,NoFeedback,0.26923101156351736,0.3438110574512591,7,8.26457989959716e-06
1,NoFeedback,0.26923101156351736,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.29487202870163964,0.020681677455356196,1,1.1806542713710229e-06
1,NoFeedback,0.29487202870163964,0.033040106658980835,26,3.06970110556466e-05
1,NoFeedback,0.29487202870163964,0.052783370710295645,1453,0.0017154906563020963
1,NoFeedback,0.29487202870163964,0.08432431082310657,1149,0.0013565717578053055
1,NoFeedback,0.29487202870163964,0.13471268128780062,377,0.00044510666030687565
1,NoFeedback,0.29487202870163964,0.21521084871737584,89,0.00010507823015202104
1,NoFeedback,0.29487202870163964,0.3438110574512591,8,9.445234170968183e-06
1,NoFeedback,0.29487202870163964,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.3205130458397618,0.033040106658980835,12,1.4167851256452275e-05
1,NoFeedback,0.3205130458397618,0.052783370710295645,954,0.001126344174887956
1,NoFeedback,0.3205130458397618,0.08432431082310657,1199,0.0014156044713738566
1,NoFeedback,0.3205130458397618,0.13471268128780062,463,0.0005466429276447836
1,NoFeedback,0.3205130458397618,0.21521084871737584,112,0.00013223327839355457
1,NoFeedback,0.3205130458397618,0.3438110574512591,20,2.361308542742046e-05
1,NoFeedback,0.3205130458397618,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.3461540629778841,0.033040106658980835,3,3.541962814113069e-06
1,NoFeedback,0.3461540629778841,0.052783370710295645,516,0.0006092176040274479
1,NoFeedback,0.3461540629778841,0.08432431082310657,1195,0.0014108818542883724
1,NoFeedback,0.3461540629778841,0.13471268128780062,524,0.000618662838198416
1,NoFeedback,0.3461540629778841,0.21521084871737584,135,0.0001593883266350881
1,NoFeedback,0.3461540629778841,0.3438110574512591,12,1.4167851256452275e-05
1,NoFeedback,0.3461540629778841,0.5492568982011975,2,2.3613085427420458e-06
1,NoFeedback,0.37179508011600626,0.052783370710295645,221,0.00026092459397299606
1,NoFeedback,0.37179508011600626,0.08432431082310657,1174,0.001386088114589581
1,NoFeedback,0.37179508011600626,0.13471268128780062,522,0.000616301529655674
1,NoFeedback,0.37179508011600626,0.21521084871737584,168,0.00019834991759033185
1,NoFeedback,0.37179508011600626,0.3438110574512591,22,2.5974393970162506e-05
1,NoFeedback,0.37179508011600626,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.39743609725412854,0.052783370710295645,63,7.438121909637444e-05
1,NoFeedback,0.39743609725412854,0.08432431082310657,1035,0.0012219771708690088
1,NoFeedback,0.39743609725412854,0.13471268128780062,627,0.0007402702281496314
1,NoFeedback,0.39743609725412854,0.21521084871737584,198,0.00023376954573146256
1,NoFeedback,0.39743609725412854,0.3438110574512591,38,4.486486231209887e-05
1,NoFeedback,0.39743609725412854,0.5492568982011975,1,1.1806542713710229e-06
1,NoFeedback,0.4230771143922507,0.052783370710295645,16,1.8890468341936366e-05
1,NoFeedback,0.4230771143922507,0.08432431082310657,826,0.0009752204281524649
1,NoFeedback,0.4230771143922507,0.13471268128780062,623,0.0007355476110641473
1,NoFeedback,0.4230771143922507,0.21521084871737584,192,0.0002266856201032364
1,NoFeedback,0.4230771143922507,0.3438110574512591,39,4.604551658346989e-05
1,NoFeedback,0.4230771143922507,0.5492568982011975,3,3.541962814113069e-06
1,NoFeedback,0.448718131530373,0.052783370710295645,2,2.3613085427420458e-06
1,NoFeedback,0.448718131530373,0.08432431082310657,627,0.0007402702281496314
