regime,M,pair,seed,fold,n_train_groups,n_test_groups,balanced_acc,exploratory_flag,runtime_sec
per_sightline,32,C2-C4,48,5,820,204,0.9705882352941176,0,0.2592601776123047
per_sightline,32,C3-C4,48,1,819,205,0.9268037312012183,0,0.25716495513916016
per_sightline,32,C3-C4,48,2,819,205,0.8780220826194556,0,0.26258373260498047
per_sightline,32,C3-C4,48,3,819,205,0.8928231486769465,0,0.26303577423095703
per_sightline,32,C3-C4,48,4,819,205,0.956120312202551,0,0.25559186935424805
per_sightline,32,C3-C4,48,5,820,204,0.9166666666666667,0,0.2549872398376465
per_sightline,32,C4-rest,48,1,1638,410,0.9380252100840336,0,0.27388620376586914
per_sightline,32,C4-rest,48,2,1638,410,0.9125581101166946,0,0.29631900787353516
per_sightline,32,C4-rest,48,3,1638,410,0.9481673571360805,0,0.2699544429779053
per_sightline,32,C4-rest,48,4,1639,409,0.936306444401865,0,0.2763857841491699
per_sightline,32,C4-rest,48,5,1639,409,0.9248578910391518,0,0.27509450912475586
per_sightline,32,C1-C2,49,1,819,205,0.7459546925566343,0,0.25760579109191895
per_sightline,32,C1-C2,49,2,819,205,0.7800780506377307,0,0.26574134826660156
per_sightline,32,C1-C2,49,3,819,205,0.7564249000571102,0,0.26189374923706055
per_sightline,32,C1-C2,49,4,819,205,0.8005901389682086,0,0.2599151134490967
per_sightline,32,C1-C2,49,5,820,204,0.7745098039215685,0,0.2655370235443115
per_sightline,32,C1-C3,49,1,819,205,0.6824671616219303,0,0.2634131908416748
per_sightline,32,C1-C3,49,2,819,205,0.7461926518180088,0,0.2686796188354492
per_sightline,32,C1-C3,49,3,819,205,0.7173995811917,0,0.258622407913208
per_sightline,32,C1-C3,49,4,819,205,0.7667523320007614,0,0.26457643508911133
per_sightline,32,C1-C3,49,5,820,204,0.7450980392156863,0,0.2536005973815918
per_sightline,32,C1-C4,49,1,819,205,0.931753283837807,0,0.29282355308532715
per_sightline,32,C1-C4,49,2,819,205,0.9755853797829812,0,0.237623929977417
per_sightline,32,C1-C4,49,3,819,205,0.9609270892823149,0,0.2666339874267578
per_sightline,32,C1-C4,49,4,819,205,0.98043974871502,0,0.2506065368652344
per_sightline,32,C1-C4,49,5,820,204,0.9705882352941176,0,0.25615572929382324
per_sightline,32,C2-C3,49,1,819,205,0.5511136493432325,0,0.26599931716918945
per_sightline,32,C2-C3,49,2,819,205,0.48781648581762804,0,0.264401912689209
per_sightline,32,C2-C3,49,3,819,205,0.512183514182372,0,0.26428699493408203
per_sightline,32,C2-C3,49,4,819,205,0.5368360936607652,0,0.2661280632019043
per_sightline,32,C2-C3,49,5,820,204,0.4950980392156863,0,0.2605323791503906
per_sightline,32,C2-C4,49,1,819,205,0.9511707595659623,0,0.2559804916381836
per_sightline,32,C2-C4,49,2,819,205,0.9657338663620788,0,0.2577488422393799
per_sightline,32,C2-C4,49,3,819,205,0.956072720350276,0,0.25306200981140137
per_sightline,32,C2-C4,49,4,819,205,0.9706358271463925,0,0.26706504821777344
per_sightline,32,C2-C4,49,5,820,204,0.9558823529411764,0,0.26420021057128906
per_sightline,32,C3-C4,49,1,819,205,0.9316581001332571,0,0.24871253967285156
per_sightline,32,C3-C4,49,2,819,205,0.9218065867123548,0,0.2583789825439453
per_sightline,32,C3-C4,49,3,819,205,0.9512183514182372,0,0.25730013847351074
per_sightline,32,C3-C4,49,4,819,205,0.9462687987816486,0,0.2604537010192871
per_sightline,32,C3-C4,49,5,820,204,0.946078431372549,0,0.26564764976501465
per_sightline,32,C4-rest,49,1,1638,410,0.9346829640947287,0,0.27036142349243164
per_sightline,32,C4-rest,49,2,1638,410,0.9595047594952721,0,0.2688777446746826
per_sightline,32,C4-rest,49,3,1638,410,0.9416843237089276,0,0.2723979949951172
per_sightline,32,C4-rest,49,4,1639,409,0.942869004279236,0,0.27249741554260254
per_sightline,32,C4-rest,49,5,1639,409,0.9215845947499521,0,0.27243614196777344
per_sightline,32,C1-C2,50,1,819,205,0.7750333142965924,0,0.256732702255249
per_sightline,32,C1-C2,50,2,819,205,0.7214924804873406,0,0.2578706741333008
per_sightline,32,C1-C2,50,3,819,205,0.7321054635446411,0,0.26222944259643555
per_sightline,32,C1-C2,50,4,819,205,0.8151056539120503,0,0.26256561279296875
per_sightline,32,C1-C2,50,5,820,204,0.803921568627451,0,0.25865650177001953
per_sightline,32,C1-C3,50,1,819,205,0.7215876641918904,0,0.2614126205444336
per_sightline,32,C1-C3,50,2,819,205,0.7068817818389492,0,0.2582817077636719
per_sightline,32,C1-C3,50,3,819,205,0.732200647249191,0,0.2577073574066162
per_sightline,32,C1-C3,50,4,819,205,0.7419569769655435,0,0.2647538185119629
per_sightline,32,C1-C3,50,5,820,204,0.7843137254901961,0,0.26698756217956543
per_sightline,32,C1-C4,50,1,819,205,0.9512183514182372,0,0.24576926231384277
per_sightline,32,C1-C4,50,2,819,205,0.9610222729868647,0,0.2604837417602539
per_sightline,32,C1-C4,50,3,819,205,0.931753283837807,0,0.26009202003479004
per_sightline,32,C1-C4,50,4,819,205,0.9462687987816486,0,0.25960588455200195
per_sightline,32,C1-C4,50,5,820,204,0.9705882352941176,0,0.2615070343017578
per_sightline,32,C2-C3,50,1,819,205,0.5414049114791548,0,0.2679290771484375
per_sightline,32,C2-C3,50,2,819,205,0.5171330668189607,0,0.27004051208496094
per_sightline,32,C2-C3,50,3,819,205,0.5418332381496288,0,0.2715144157409668
per_sightline,32,C2-C3,50,4,819,205,0.492623262897392,0,0.2675461769104004
per_sightline,32,C2-C3,50,5,820,204,0.5441176470588236,0,0.2683274745941162
per_sightline,32,C2-C4,50,1,819,205,0.9315629164287074,0,0.25225329399108887
per_sightline,32,C2-C4,50,2,819,205,0.9464115743384733,0,0.2510807514190674
per_sightline,32,C2-C4,50,3,819,205,0.9562630877593756,0,0.2675471305847168
per_sightline,32,C2-C4,50,4,819,205,0.8974395583476109,0,0.2634105682373047
per_sightline,32,C2-C4,50,5,820,204,0.9558823529411764,0,0.2548248767852783
per_sightline,32,C3-C4,50,1,819,205,0.9120026651437274,0,0.25577688217163086
per_sightline,32,C3-C4,50,2,819,205,0.9463163906339235,0,0.24119305610656738
per_sightline,32,C3-C4,50,3,819,205,0.926946506758043,0,0.2506139278411865
per_sightline,32,C3-C4,50,4,819,205,0.9072434799162383,0,0.24852347373962402
per_sightline,32,C3-C4,50,5,820,204,0.9558823529411764,0,0.2547755241394043
per_sightline,32,C4-rest,50,1,1638,410,0.9314362108479756,0,0.2740340232849121
per_sightline,32,C4-rest,50,2,1638,410,0.9238955124758863,0,0.2768070697784424
per_sightline,32,C4-rest,50,3,1638,410,0.9109610701748838,0,0.2741994857788086
per_sightline,32,C4-rest,50,4,1639,409,0.8905761001468991,0,0.27595996856689453
per_sightline,32,C4-rest,50,5,1639,409,0.9265025228332375,0,0.2747011184692383
per_sightline,32,C1-C2,51,1,819,205,0.775176089853417,0,0.2628481388092041
per_sightline,32,C1-C2,51,2,819,205,0.7946887492861223,0,0.2582361698150635
per_sightline,32,C1-C2,51,3,819,205,0.7859318484675424,0,0.26096391677856445
per_sightline,32,C1-C2,51,4,819,205,0.8149152865029508,0,0.2669515609741211
per_sightline,32,C1-C2,51,5,820,204,0.7843137254901961,0,0.25382089614868164
per_sightline,32,C1-C3,51,1,819,205,0.7506662859318485,0,0.25226283073425293
per_sightline,32,C1-C3,51,2,819,205,0.7216352560441652,0,0.266585111618042
per_sightline,32,C1-C3,51,3,819,205,0.7274414620217018,0,0.2663569450378418
per_sightline,32,C1-C3,51,4,819,205,0.7563773082048353,0,0.254589319229126
per_sightline,32,C1-C3,51,5,820,204,0.7254901960784313,0,0.2683837413787842
per_sightline,32,C1-C4,51,1,819,205,0.9706358271463925,0,0.2564563751220703
per_sightline,32,C1-C4,51,2,819,205,0.9465067580430231,0,0.26386332511901855
per_sightline,32,C1-C4,51,3,819,205,0.956072720350276,0,0.256026029586792
per_sightline,32,C1-C4,51,4,819,205,0.9609270892823149,0,0.26210713386535645
per_sightline,32,C1-C4,51,5,820,204,0.9558823529411764,0,0.2569432258605957
per_sightline,32,C2-C3,51,1,819,205,0.5605844279459357,0,0.25858354568481445
per_sightline,32,C2-C3,51,2,819,205,0.5220826194555492,0,0.2604823112487793
per_sightline,32,C2-C3,51,3,819,205,0.5705311250713878,0,0.262343168258667
per_sightline,32,C2-C3,51,4,819,205,0.5126594327051208,0,0.2651996612548828
per_sightline,32,C2-C3,51,5,820,204,0.553921568627451,0,0.2692899703979492
per_sightline,32,C2-C4,51,1,819,205,0.9756329716352561,0,0.2668344974517822
per_sightline,32,C2-C4,51,2,819,205,0.9317056919855321,0,0.252164363861084
per_sightline,32,C2-C4,51,3,819,205,0.9268989149057681,0,0.2688572406768799
per_sightline,32,C2-C4,51,4,819,205,0.9512659432705122,0,0.26105666160583496
per_sightline,32,C2-C4,51,5,820,204,0.9558823529411764,0,0.2653014659881592
per_sightline,32,C3-C4,51,1,819,205,0.9366076527698458,0,0.24875736236572266
per_sightline,32,C3-C4,51,2,819,205,0.9267561393489434,0,0.26517796516418457
per_sightline,32,C3-C4,51,3,819,205,0.8975823339044355,0,0.24239110946655273
per_sightline,32,C3-C4,51,4,819,205,0.9170949933371406,0,0.25383734703063965
per_sightline,32,C3-C4,51,5,820,204,0.9362745098039216,0,0.2640860080718994
per_sightline,32,C4-rest,51,1,1638,410,0.9477654698242933,0,0.27257418632507324
per_sightline,32,C4-rest,51,2,1638,410,0.9206698080389615,0,0.2760317325592041
per_sightline,32,C4-rest,51,3,1638,410,0.9336358748932672,0,0.2731807231903076
per_sightline,32,C4-rest,51,4,1639,409,0.9493676949607204,0,0.2771923542022705
per_sightline,32,C4-rest,51,5,1639,409,0.9118126077792681,0,0.27149343490600586
per_sightline,64,C1-C2,42,1,409,103,0.8729260935143288,0,0.22696447372436523
per_sightline,64,C1-C2,42,2,409,103,0.8740573152337858,0,0.22046875953674316
per_sightline,64,C1-C2,42,3,410,102,0.8725490196078431,0,0.23098969459533691
per_sightline,64,C1-C2,42,4,410,102,0.9117647058823529,0,0.22188687324523926
per_sightline,64,C1-C2,42,5,410,102,0.892156862745098,0,0.22535133361816406
per_sightline,64,C1-C3,42,1,409,103,0.8535067873303167,0,0.22948551177978516
per_sightline,64,C1-C3,42,2,409,103,0.7867647058823529,0,0.22788429260253906
per_sightline,64,C1-C3,42,3,410,102,0.8431372549019608,0,0.22342562675476074
per_sightline,64,C1-C3,42,4,410,102,0.8529411764705882,0,0.21794605255126953
per_sightline,64,C1-C3,42,5,410,102,0.8431372549019608,0,0.24584007263183594
per_sightline,64,C1-C4,42,1,409,103,1.0,0,0.22247648239135742
per_sightline,64,C1-C4,42,2,409,103,0.9709653092006033,0,0.2238466739654541
per_sightline,64,C1-C4,42,3,410,102,0.9901960784313726,0,0.2228541374206543
per_sightline,64,C1-C4,42,4,410,102,0.9803921568627452,0,0.22272372245788574
per_sightline,64,C1-C4,42,5,410,102,1.0,0,0.22201919555664062
per_sightline,64,C2-C3,42,1,409,103,0.5727752639517345,0,0.2196362018585205
per_sightline,64,C2-C3,42,2,409,103,0.5533559577677225,0,0.2233867645263672
per_sightline,64,C2-C3,42,3,410,102,0.5588235294117647,0,0.23120355606079102
per_sightline,64,C2-C3,42,4,410,102,0.5882352941176471,0,0.23745322227478027
per_sightline,64,C2-C3,42,5,410,102,0.607843137254902,0,0.22674202919006348
per_sightline,64,C2-C4,42,1,409,103,0.9901960784313726,0,0.22440695762634277
per_sightline,64,C2-C4,42,2,409,103,0.9707767722473605,0,0.21645545959472656
per_sightline,64,C2-C4,42,3,410,102,0.9901960784313726,0,0.23113679885864258
per_sightline,64,C2-C4,42,4,410,102,0.9705882352941176,0,0.22985625267028809
per_sightline,64,C2-C4,42,5,410,102,0.9803921568627452,0,0.22282719612121582
per_sightline,64,C3-C4,42,1,409,103,0.9513574660633484,0,0.2202906608581543
per_sightline,64,C3-C4,42,2,409,103,0.9513574660633484,0,0.241624116897583
per_sightline,64,C3-C4,42,3,410,102,0.9803921568627451,0,0.23217058181762695
per_sightline,64,C3-C4,42,4,410,102,0.9705882352941176,0,0.23138117790222168
per_sightline,64,C3-C4,42,5,410,102,0.9607843137254901,0,0.23258686065673828
per_sightline,64,C4-rest,42,1,819,205,0.9803921568627452,0,0.2535414695739746
per_sightline,64,C4-rest,42,2,819,205,0.957537560478737,0,0.2554020881652832
per_sightline,64,C4-rest,42,3,819,205,0.9542908072319837,0,0.257901668548584
per_sightline,64,C4-rest,42,4,819,205,0.9901960784313726,0,0.25382447242736816
per_sightline,64,C4-rest,42,5,820,204,0.9607843137254901,0,0.26847410202026367
per_sightline,64,C1-C2,43,1,409,103,0.8834841628959276,0,0.22447752952575684
per_sightline,64,C1-C2,43,2,409,103,0.8740573152337858,0,0.2188098430633545
per_sightline,64,C1-C2,43,3,410,102,0.8431372549019608,0,0.22449564933776855
per_sightline,64,C1-C2,43,4,410,102,0.892156862745098,0,0.23860859870910645
per_sightline,64,C1-C2,43,5,410,102,0.9705882352941176,0,0.23802423477172852
per_sightline,64,C1-C3,43,1,409,103,0.8538838612368025,0,0.23230457305908203
per_sightline,64,C1-C3,43,2,409,103,0.7969457013574661,0,0.23561525344848633
per_sightline,64,C1-C3,43,3,410,102,0.8823529411764706,0,0.2263658046722412
per_sightline,64,C1-C3,43,4,410,102,0.8137254901960784,0,0.22728681564331055
per_sightline,64,C1-C3,43,5,410,102,0.9117647058823529,0,0.23810625076293945
per_sightline,64,C1-C4,43,1,409,103,0.9803921568627452,0,0.20658659934997559
per_sightline,64,C1-C4,43,2,409,103,0.9903846153846154,0,0.21109533309936523
per_sightline,64,C1-C4,43,3,410,102,0.9803921568627451,0,0.2205212116241455
per_sightline,64,C1-C4,43,4,410,102,0.9509803921568627,0,0.2382049560546875
per_sightline,64,C1-C4,43,5,410,102,0.9901960784313726,0,0.2238912582397461
per_sightline,64,C2-C3,43,1,409,103,0.6110482654600302,0,0.22932195663452148
per_sightline,64,C2-C3,43,2,409,103,0.6116138763197587,0,0.22224950790405273
per_sightline,64,C2-C3,43,3,410,102,0.5784313725490196,0,0.22664833068847656
per_sightline,64,C2-C3,43,4,410,102,0.5098039215686274,0,0.23160886764526367
per_sightline,64,C2-C3,43,5,410,102,0.5196078431372549,0,0.2263484001159668
per_sightline,64,C2-C4,43,1,409,103,0.9901960784313726,0,0.22608065605163574
per_sightline,64,C2-C4,43,2,409,103,0.9807692307692308,0,0.22028732299804688
per_sightline,64,C2-C4,43,3,410,102,0.9803921568627452,0,0.2399744987487793
per_sightline,64,C2-C4,43,4,410,102,0.9607843137254902,0,0.23283672332763672
per_sightline,64,C2-C4,43,5,410,102,0.9607843137254901,0,0.22571992874145508
per_sightline,64,C3-C4,43,1,409,103,0.9707767722473605,0,0.23971986770629883
per_sightline,64,C3-C4,43,2,409,103,0.9807692307692308,0,0.2248241901397705
per_sightline,64,C3-C4,43,3,410,102,0.9803921568627452,0,0.22452759742736816
per_sightline,64,C3-C4,43,4,410,102,0.9607843137254902,0,0.22532033920288086
per_sightline,64,C3-C4,43,5,410,102,0.9607843137254901,0,0.2292485237121582
per_sightline,64,C4-rest,43,1,819,205,0.9673414820473645,0,0.2631661891937256
per_sightline,64,C4-rest,43,2,819,205,0.9771454036159919,0,0.26821351051330566
per_sightline,64,C4-rest,43,3,819,205,0.9411764705882353,0,0.25682806968688965
per_sightline,64,C4-rest,43,4,819,205,0.9807692307692308,0,0.2657792568206787
per_sightline,64,C4-rest,43,5,820,204,0.9673202614379085,0,0.2446298599243164
per_sightline,64,C1-C2,44,1,409,103,0.8930995475113122,0,0.23532795906066895
per_sightline,64,C1-C2,44,2,409,103,0.893288084464555,0,0.22980618476867676
per_sightline,64,C1-C2,44,3,410,102,0.911764705882353,0,0.22660565376281738
per_sightline,64,C1-C2,44,4,410,102,0.9019607843137255,0,0.2407536506652832
per_sightline,64,C1-C2,44,5,410,102,0.9117647058823529,0,0.23578786849975586
per_sightline,64,C1-C3,44,1,409,103,0.8930995475113122,0,0.23773980140686035
per_sightline,64,C1-C3,44,2,409,103,0.8736802413273002,0,0.22264933586120605
per_sightline,64,C1-C3,44,3,410,102,0.8529411764705883,0,0.2258148193359375
per_sightline,64,C1-C3,44,4,410,102,0.8431372549019608,0,0.2324514389038086
per_sightline,64,C1-C3,44,5,410,102,0.8529411764705883,0,0.23610782623291016
per_sightline,64,C1-C4,44,1,409,103,0.9803921568627452,0,0.23453974723815918
per_sightline,64,C1-C4,44,2,409,103,0.9711538461538461,0,0.22185969352722168
per_sightline,64,C1-C4,44,3,410,102,1.0,0,0.22501230239868164
per_sightline,64,C1-C4,44,4,410,102,1.0,0,0.22616362571716309
per_sightline,64,C1-C4,44,5,410,102,0.9901960784313726,0,0.22505950927734375
per_sightline,64,C2-C3,44,1,409,103,0.552790346907994,0,0.2355358600616455
per_sightline,64,C2-C3,44,2,409,103,0.5823906485671191,0,0.23932671546936035
per_sightline,64,C2-C3,44,3,410,102,0.588235294117647,0,0.24065446853637695
per_sightline,64,C2-C3,44,4,410,102,0.5294117647058824,0,0.21912145614624023
per_sightline,64,C2-C3,44,5,410,102,0.5294117647058824,0,0.23441386222839355
per_sightline,64,C2-C4,44,1,409,103,0.9805806938159879,0,0.23235726356506348
per_sightline,64,C2-C4,44,2,409,103,0.9613499245852186,0,0.21560931205749512
per_sightline,64,C2-C4,44,3,410,102,0.9803921568627451,0,0.2247774600982666
per_sightline,64,C2-C4,44,4,410,102,0.9901960784313726,0,0.21491026878356934
per_sightline,64,C2-C4,44,5,410,102,0.9705882352941176,0,0.23822999000549316
per_sightline,64,C3-C4,44,1,409,103,0.9707767722473605,0,0.22858357429504395
per_sightline,64,C3-C4,44,2,409,103,0.9421191553544495,0,0.231003999710083
per_sightline,64,C3-C4,44,3,410,102,0.9509803921568627,0,0.22066473960876465
per_sightline,64,C3-C4,44,4,410,102,0.9705882352941176,0,0.2188858985900879
per_sightline,64,C3-C4,44,5,410,102,0.9803921568627452,0,0.2319486141204834
per_sightline,64,C4-rest,44,1,819,205,0.9706518971224853,0,0.2386472225189209
per_sightline,64,C4-rest,44,2,819,205,1.0,0,0.24350714683532715
per_sightline,64,C4-rest,44,3,819,205,0.9542908072319837,0,0.25752854347229004
per_sightline,64,C4-rest,44,4,819,205,0.9903846153846154,0,0.2611353397369385
per_sightline,64,C4-rest,44,5,820,204,0.9150326797385622,0,0.24652624130249023
per_sightline,64,C1-C2,45,1,409,103,0.8536953242835597,0,0.22866320610046387
per_sightline,64,C1-C2,45,2,409,103,0.9128959276018099,0,0.2364513874053955
per_sightline,64,C1-C2,45,3,410,102,0.8823529411764706,0,0.23166179656982422
per_sightline,64,C1-C2,45,4,410,102,0.8627450980392157,0,0.21910643577575684
per_sightline,64,C1-C2,45,5,410,102,0.8725490196078431,0,0.23624134063720703
per_sightline,64,C1-C3,45,1,409,103,0.785633484162896,0,0.22216367721557617
per_sightline,64,C1-C3,45,2,409,103,0.8259803921568627,0,0.22652029991149902
per_sightline,64,C1-C3,45,3,410,102,0.8235294117647058,0,0.2455439567565918
per_sightline,64,C1-C3,45,4,410,102,0.8333333333333333,0,0.224074125289917
per_sightline,64,C1-C3,45,5,410,102,0.8137254901960784,0,0.22513937950134277
per_sightline,64,C1-C4,45,1,409,103,0.9807692307692308,0,0.2218945026397705
per_sightline,64,C1-C4,45,2,409,103,0.9805806938159879,0,0.2313213348388672
per_sightline,64,C1-C4,45,3,410,102,1.0,0,0.23012375831604004
per_sightline,64,C1-C4,45,4,410,102,1.0,0,0.21860432624816895
per_sightline,64,C1-C4,45,5,410,102,0.9803921568627451,0,0.22320246696472168
per_sightline,64,C2-C3,45,1,409,103,0.5627828054298643,0,0.2245008945465088
per_sightline,64,C2-C3,45,2,409,103,0.513763197586727,0,0.21603703498840332
per_sightline,64,C2-C3,45,3,410,102,0.5588235294117647,0,0.2296285629272461
per_sightline,64,C2-C3,45,4,410,102,0.5196078431372549,0,0.2206435203552246
per_sightline,64,C2-C3,45,5,410,102,0.6470588235294118,0,0.23467063903808594
per_sightline,64,C2-C4,45,1,409,103,0.9613499245852186,0,0.22866010665893555
per_sightline,64,C2-C4,45,2,409,103,0.9709653092006033,0,0.22279977798461914
per_sightline,64,C2-C4,45,3,410,102,0.9803921568627452,0,0.22148942947387695
per_sightline,64,C2-C4,45,4,410,102,0.9803921568627452,0,0.23316240310668945
per_sightline,64,C2-C4,45,5,410,102,0.9607843137254901,0,0.23134827613830566
per_sightline,64,C3-C4,45,1,409,103,0.9613499245852186,0,0.22486138343811035
per_sightline,64,C3-C4,45,2,409,103,0.9711538461538461,0,0.22919869422912598
per_sightline,64,C3-C4,45,3,410,102,0.9705882352941176,0,0.22418618202209473
per_sightline,64,C3-C4,45,4,410,102,0.9705882352941176,0,0.23194360733032227
per_sightline,64,C3-C4,45,5,410,102,0.9607843137254901,0,0.2571425437927246
per_sightline,64,C4-rest,45,1,819,205,0.9607843137254901,0,0.2527272701263428
per_sightline,64,C4-rest,45,2,819,205,0.9444868856633563,0,0.25397181510925293
per_sightline,64,C4-rest,45,3,819,205,0.983702571937866,0,0.2689170837402344
per_sightline,64,C4-rest,45,4,819,205,0.9646178984414279,0,0.26132965087890625
per_sightline,64,C4-rest,45,5,820,204,0.9640522875816994,0,0.24719667434692383
per_sightline,64,C1-C2,46,1,409,103,0.8829185520361991,0,0.23436522483825684
per_sightline,64,C1-C2,46,2,409,103,0.8834841628959276,0,0.22483205795288086
per_sightline,64,C1-C2,46,3,410,102,0.892156862745098,0,0.2347395420074463
per_sightline,64,C1-C2,46,4,410,102,0.8725490196078431,0,0.22488641738891602
per_sightline,64,C1-C2,46,5,410,102,0.8529411764705882,0,0.24127531051635742
per_sightline,64,C1-C3,46,1,409,103,0.82447209653092,0,0.24123668670654297
per_sightline,64,C1-C3,46,2,409,103,0.8059954751131222,0,0.24006032943725586
per_sightline,64,C1-C3,46,3,410,102,0.8333333333333333,0,0.2400968074798584
per_sightline,64,C1-C3,46,4,410,102,0.7941176470588236,0,0.23082900047302246
per_sightline,64,C1-C3,46,5,410,102,0.8235294117647058,0,0.22469282150268555
per_sightline,64,C1-C4,46,1,409,103,0.9903846153846154,0,0.2309863567352295
per_sightline,64,C1-C4,46,2,409,103,0.9707767722473605,0,0.2462143898010254
per_sightline,64,C1-C4,46,3,410,102,1.0,0,0.22290802001953125
per_sightline,64,C1-C4,46,4,410,102,0.9901960784313726,0,0.22307944297790527
per_sightline,64,C1-C4,46,5,410,102,0.9803921568627452,0,0.2220170497894287
per_sightline,64,C2-C3,46,1,409,103,0.5729638009049773,0,0.23521733283996582
per_sightline,64,C2-C3,46,2,409,103,0.6125565610859729,0,0.23863482475280762
per_sightline,64,C2-C3,46,3,410,102,0.6372549019607843,0,0.2419905662536621
per_sightline,64,C2-C3,46,4,410,102,0.5490196078431373,0,0.2239372730255127
per_sightline,64,C2-C3,46,5,410,102,0.588235294117647,0,0.21952390670776367
per_sightline,64,C2-C4,46,1,409,103,0.9515460030165912,0,0.229292631149292
per_sightline,64,C2-C4,46,2,409,103,0.9707767722473605,0,0.22677946090698242
per_sightline,64,C2-C4,46,3,410,102,0.9803921568627451,0,0.2205641269683838
per_sightline,64,C2-C4,46,4,410,102,0.9803921568627451,0,0.2165064811706543
per_sightline,64,C2-C4,46,5,410,102,0.9803921568627451,0,0.21873736381530762
per_sightline,64,C3-C4,46,1,409,103,0.9419306184012066,0,0.2241201400756836
per_sightline,64,C3-C4,46,2,409,103,0.9805806938159879,0,0.2168281078338623
per_sightline,64,C3-C4,46,3,410,102,0.9705882352941176,0,0.21661615371704102
per_sightline,64,C3-C4,46,4,410,102,0.9803921568627452,0,0.23165011405944824
per_sightline,64,C3-C4,46,5,410,102,0.9607843137254901,0,0.22462916374206543
per_sightline,64,C4-rest,46,1,819,205,0.9804558186911128,0,0.25650691986083984
per_sightline,64,C4-rest,46,2,819,205,0.9902597402597403,0,0.25838661193847656
per_sightline,64,C4-rest,46,3,819,205,0.9705882352941176,0,0.2577636241912842
per_sightline,64,C4-rest,46,4,819,205,0.9615384615384616,0,0.2565908432006836
per_sightline,64,C4-rest,46,5,820,204,0.9477124183006536,0,0.2503337860107422
per_sightline,64,C1-C2,47,1,409,103,0.8734917043740573,0,0.23411273956298828
per_sightline,64,C1-C2,47,2,409,103,0.8248491704374057,0,0.22876310348510742
per_sightline,64,C1-C2,47,3,410,102,0.8431372549019608,0,0.23014378547668457
per_sightline,64,C1-C2,47,4,410,102,0.8823529411764706,0,0.23539042472839355
per_sightline,64,C1-C2,47,5,410,102,0.8725490196078431,0,0.22266364097595215
per_sightline,64,C1-C3,47,1,409,103,0.8437028657616893,0,0.22452712059020996
per_sightline,64,C1-C3,47,2,409,103,0.8442684766214178,0,0.23931217193603516
per_sightline,64,C1-C3,47,3,410,102,0.8431372549019608,0,0.22922539710998535
per_sightline,64,C1-C3,47,4,410,102,0.8431372549019608,0,0.24137091636657715
per_sightline,64,C1-C3,47,5,410,102,0.8431372549019608,0,0.23067736625671387
per_sightline,64,C1-C4,47,1,409,103,0.9903846153846154,0,0.2167983055114746
per_sightline,64,C1-C4,47,2,409,103,0.9805806938159879,0,0.2385399341583252
per_sightline,64,C1-C4,47,3,410,102,1.0,0,0.21959519386291504
per_sightline,64,C1-C4,47,4,410,102,0.9901960784313726,0,0.22393083572387695
per_sightline,64,C1-C4,47,5,410,102,0.9901960784313726,0,0.23088574409484863
per_sightline,64,C2-C3,47,1,409,103,0.6412141779788838,0,0.2397458553314209
per_sightline,64,C2-C3,47,2,409,103,0.5827677224736048,0,0.22476816177368164
per_sightline,64,C2-C3,47,3,410,102,0.607843137254902,0,0.22808361053466797
per_sightline,64,C2-C3,47,4,410,102,0.6764705882352942,0,0.222334623336792
per_sightline,64,C2-C3,47,5,410,102,0.5098039215686274,0,0.23581743240356445
per_sightline,64,C2-C4,47,1,409,103,1.0,0,0.22253179550170898
per_sightline,64,C2-C4,47,2,409,103,0.9803921568627452,0,0.21495628356933594
per_sightline,64,C2-C4,47,3,410,102,0.9705882352941176,0,0.22640681266784668
per_sightline,64,C2-C4,47,4,410,102,0.9509803921568627,0,0.22187185287475586
per_sightline,64,C2-C4,47,5,410,102,0.9803921568627451,0,0.23359107971191406
per_sightline,64,C3-C4,47,1,409,103,0.9805806938159879,0,0.21920275688171387
per_sightline,64,C3-C4,47,2,409,103,0.9709653092006033,0,0.22366046905517578
per_sightline,64,C3-C4,47,3,410,102,0.9607843137254901,0,0.2242720127105713
per_sightline,64,C3-C4,47,4,410,102,0.9215686274509803,0,0.22231841087341309
per_sightline,64,C3-C4,47,5,410,102,0.9411764705882353,0,0.21528291702270508
per_sightline,64,C4-rest,47,1,819,205,0.9444868856633563,0,0.2494370937347412
per_sightline,64,C4-rest,47,2,819,205,0.9705882352941176,0,0.26262879371643066
per_sightline,64,C4-rest,47,3,819,205,0.9673414820473645,0,0.26566386222839355
per_sightline,64,C4-rest,47,4,819,205,0.967885872297637,0,0.2563817501068115
per_sightline,64,C4-rest,47,5,820,204,0.9901960784313726,0,0.2509946823120117
per_sightline,64,C1-C2,48,1,409,103,0.9223227752639518,0,0.22547411918640137
per_sightline,64,C1-C2,48,2,409,103,0.8840497737556561,0,0.2222139835357666
per_sightline,64,C1-C2,48,3,410,102,0.8725490196078431,0,0.23918390274047852
per_sightline,64,C1-C2,48,4,410,102,0.9215686274509803,0,0.2237708568572998
per_sightline,64,C1-C2,48,5,410,102,0.8431372549019608,0,0.23047161102294922
per_sightline,64,C1-C3,48,1,409,103,0.8438914027149321,0,0.23520278930664062
per_sightline,64,C1-C3,48,2,409,103,0.8646304675716441,0,0.2294905185699463
per_sightline,64,C1-C3,48,3,410,102,0.8627450980392157,0,0.2212979793548584
