pixel,wavelength_angstrom,flux,absorption
473,1586.9595060937136,0.9603956155444339,0.03960438445556613
474,1586.9734640623285,0.958724918554606,0.041275081445394046
475,1586.9874221537095,0.9576664474738292,0.04233355252617077
476,1587.001380367858,0.9572795945527734,0.04272040544722655
477,1587.0153387047762,0.9575516946674492,0.04244830533255084
478,1587.0292971644622,0.9583857421578075,0.041614257842192526
479,1587.0432557469187,0.9596392573208254,0.040360742679174555
480,1587.0572144521482,0.9611964396915147,0.03880356030848531
481,1587.071173280149,0.9630214957014253,0.036978504298574744
482,1587.0851322309231,0.9651487371081011,0.03485126289189888
483,1587.0990913044739,0.967612356672969,0.032387643327031035
484,1587.1130505007989,0.9703659893759669,0.029634010624033147
485,1587.1270098199006,0.9732495558139723,0.026750444186027678
486,1587.1409692617806,0.9760252276774898,0.02397477232251022
487,1587.1549288264412,0.978456694884086,0.021543305115913958
488,1587.1688885138803,0.9803805151965166,0.01961948480348341
489,1587.1828483241009,0.9817291844621021,0.01827081553789789
490,1587.1968082571052,0.9825033107726837,0.017496689227316287
491,1587.2107683128913,0.9827279397166816,0.017272060283318402
492,1587.224728491462,0.9824355824696023,0.017564417530397725
493,1587.2386887928183,0.9816888334364136,0.018311166563586445
494,1587.2526492169627,0.9806159556300069,0.01938404436999308
495,1587.2666097638935,0.9794186615002005,0.020581338499799484
496,1587.2805704336129,0.9783311659164521,0.021668834083547917
497,1587.2945312261238,0.9775441427417,0.022455857258300016
498,1587.308492141424,0.9771324347100141,0.022867565289985903
499,1587.3224531795165,0.9770276050614417,0.022972394938558294
500,1587.336414340402,0.977054573905289,0.022945426094710952
501,1587.3503756240832,0.9770173885627647,0.022982611437235345
502,1587.3643370305583,0.9767927313621549,0.023207268637845058
503,1587.3782985598298,0.9763863894691118,0.023613610530888174
504,1587.3922602119,0.9759274895307818,0.02407251046921821
505,1587.4062219867674,0.9756049752887743,0.024395024711225677
506,1587.4201838844344,0.9755760626555712,0.024423937344428825
507,1587.4341459049022,0.9758882043139453,0.024111795686054704
508,1587.4481080481733,0.9764507358144338,0.023549264185566243
509,1587.4620703142455,0.9770708437216166,0.022929156278383434
510,1587.4760327031217,0.9775390294088915,0.02246097059110852
511,1587.4899952148046,0.9777265143790906,0.02227348562090936
512,1587.503957849292,0.9776527338642494,0.022347266135750554
513,1587.5179206065866,0.9774948111334174,0.022505188866582593
514,1587.5318834866894,0.9775329582408978,0.02246704175910219
515,1587.545846489603,0.9780478072972165,0.02195219270278348
516,1587.5598096153255,0.9792053782107352,0.020794621789264833
517,1587.5737728638596,0.980978910548287,0.01902108945171299
518,1587.5877362352078,0.9831508370427198,0.016849162957280228
519,1587.601699729368,0.9854013650855517,0.01459863491444835
520,1587.6156633463431,0.9874380727886863,0.012561927211313662
521,1587.629627086134,0.9890949908255036,0.010905009174496438
522,1587.6435909487432,0.9903548143971181,0.009645185602881856
523,1587.657554934169,0.9913013989677761,0.008698601032223863
524,1587.6715190424136,0.9920465546809637,0.0079534453190363
525,1587.68548327348,0.9926749659921721,0.007325034007827913
526,1587.6994476273662,0.9932268278046881,0.006773172195311927
527,1587.7134121040747,0.9937119927007703,0.0062880072992297364
528,1587.7273767036063,0.9941358097850982,0.00586419021490181
529,1587.7413414259643,0.9945169608187899,0.00548303918121007
530,1587.755306271146,0.9948855720151829,0.005114427984817094
531,1587.7692712391545,0.9952620913331849,0.004737908666815116
532,1587.7832363299922,0.9956326753759,0.004367324624100055
533,1587.797201543657,0.9959437078845486,0.004056292115451443
534,1587.8111668801516,0.9961235330547471,0.003876466945252899
535,1587.8251323394775,0.9961164267692171,0.003883573230782922
536,1587.8390979216367,0.9959090236213461,0.0040909763786538544
537,1587.8530636266275,0.9955417442349059,0.004458255765094066
538,1587.8670294544524,0.9951036770385489,0.004896322961451149
539,1587.8809954051144,0.9947060744300331,0.005293925569966884
540,1587.8949614786109,0.9944369696215151,0.005563030378484934
541,1587.9089276749448,0.9943198075178714,0.005680192482128588
542,1587.9228939941174,0.9943055065796726,0.005694493420327351
543,1587.9368604361312,0.9943048343916645,0.005695165608335495
544,1587.9508270009837,0.9942386928494004,0.005761307150599637
545,1587.9647936886784,0.994076298567095,0.005923701432904993
546,1587.9787604992173,0.9938448563323143,0.006155143667685659
547,1587.9927274325985,0.9936113901813464,0.006388609818653634
548,1588.0066944888247,0.9934485155847851,0.006551484415214914
549,1588.020661667897,0.9934007987087796,0.00659920129122038
550,1588.034628969818,0.9934670961638095,0.00653290383619054
551,1588.0485963945857,0.993605867444285,0.006394132555714971
552,1588.0625639422026,0.9937583924279441,0.0062416075720559405
553,1588.0765316126715,0.9938766920705342,0.006123307929465804
554,1588.0904994059904,0.9939430990462983,0.006056900953701705
555,1588.1044673221618,0.9939743391945354,0.006025660805464628
556,1588.1184353611868,0.9940098186099915,0.005990181390008509
557,1588.132403523068,0.9940898682766992,0.005910131723300793
558,1588.1463718078037,0.9942349923391356,0.005765007660864407
559,1588.160340215396,0.9944373123866084,0.005562687613391626
560,1588.1743087458478,0.9946670087914986,0.005332991208501392
561,1588.1882773991572,0.9948868190377149,0.00511318096228508
562,1588.2022461753268,0.9950658142661775,0.004934185733822538
563,1588.2162150743573,0.9951878291265613,0.004812170873438659
564,1588.2301840962518,0.9952536628923837,0.004746337107616294
565,1588.2441532410082,0.9952785082816412,0.0047214917183587835
566,1588.258122508629,0.9952872158997386,0.004712784100261436
567,1588.2720918991167,0.995308755025294,0.004691244974705966
568,1588.2860614124695,0.995369609405242,0.004630390594758005
569,1588.30003104869,0.9954869800188262,0.004513019981173816
570,1588.3140008077794,0.9956644759952091,0.004335524004790869
571,1588.3279706897401,0.9958920093411059,0.004107990658894112
572,1588.3419406945702,0.9961495795555244,0.0038504204444755885
573,1588.355910822272,0.9964137464141959,0.003586253585804111
574,1588.369881072849,0.9966641992992044,0.0033358007007956436
575,1588.3838514462982,0.9968869528303597,0.0031130471696403372
576,1588.3978219426226,0.9970734750640499,0.0029265249359501366
577,1588.4117925618236,0.9972184562173273,0.002781543782672702
578,1588.4257633039033,0.997318734891115,0.0026812651088850004
579,1588.43973416886,0.9973739921298019,0.002626007870198066
580,1588.4537051566965,0.997388290092531,0.002611709907468951
581,1588.467676267415,0.9973708673061024,0.00262913269389764
582,1588.4816475010136,0.9973352646091268,0.0026647353908731963
583,1588.4956188574952,0.9972965680078847,0.0027034319921153127
584,1588.5095903368606,0.9972672864069209,0.002732713593079139
585,1588.5235619391124,0.9972534042051057,0.0027465957948943354
586,1588.5375336642487,0.9972527849345598,0.0027472150654401783
587,1588.5515055122723,0.9972556531895711,0.0027443468104288993
588,1588.5654774831858,0.9972521631920681,0.0027478368079318916
589,1588.5794495769867,0.9972235981134717,0.002776401886528279
590,1588.593421793678,0.9971538238959294,0.0028461761040705635
591,1588.6073941332609,0.9970299310945006,0.0029700689054994456
592,1588.621366595738,0.9968523971482424,0.003147602851757636
593,1588.635339181107,0.9966385130009863,0.0033614869990137297
594,1588.6493118893707,0.9964139622068231,0.0035860377931768994
595,1588.6632847205317,0.9962002099643041,0.0037997900356958603
596,1588.677257674588,0.9960086166881101,0.003991383311889862
597,1588.6912307515424,0.9958421629277221,0.0041578370722779034
598,1588.7052039513956,0.9956996028908379,0.00430039710916208
599,1588.7191772741505,0.9955777344336415,0.0044222655663584964
600,1588.7331507198053,0.9954694384147542,0.004530561585245785
601,1588.747124288362,0.9953588769302129,0.004641123069787145
602,1588.761097979824,0.9952189208544074,0.004781079145592559
603,1588.7750717941885,0.9950154064318277,0.004984593568172269
604,1588.7890457314586,0.9947190667113205,0.005280933288679512
605,1588.8030197916353,0.9943218371463126,0.005678162853687385
606,1588.8169939747213,0.9938507209644509,0.006149279035549071
607,1588.8309682807144,0.9933700680369697,0.0066299319630303
608,1588.8449427096173,0.992965304039644,0.007034695960355997
609,1588.858917261433,0.9927114118715591,0.007288588128440909
610,1588.8728919361588,0.9926426032748008,0.0073573967251991945
611,1588.8868667337977,0.9927415269730007,0.007258473026999335
612,1588.9008416543509,0.9929529521339722,0.0070470478660278335
613,1588.9148166978207,0.9932120792322972,0.006787920767702849
614,1588.9287918642053,0.9934730033683601,0.006526996631639914
615,1588.9427671535075,0.993725480105551,0.006274519894449049
616,1588.9567425657297,0.9939932960689193,0.006006703931080715
617,1588.9707181008696,0.9943156658192704,0.0056843341807295555
618,1588.9846937589302,0.9947214909064638,0.005278509093536221
619,1588.9986695399143,0.9952094665749273,0.0047905334250727405
620,1589.0126454438196,0.9957442187396828,0.004255781260317226
621,1589.0266214706487,0.9962712261357554,0.003728773864244639
622,1589.0405976204029,0.996742119365766,0.003257880634234045
623,1589.0545738930846,0.9971343526375718,0.0028656473624282253
624,1589.068550288692,0.9974545396286105,0.002545460371389474
625,1589.0825268072274,0.9977275608751395,0.002272439124860526
626,1589.0965034486937,0.9979798027509925,0.0020201972490074827
627,1589.110480213089,0.998224227996892,0.0017757720031079671
628,1589.1244571004156,0.9984545174439596,0.0015454825560403673
629,1589.1384341106748,0.9986515996901556,0.0013484003098443997
630,1589.1524112438692,0.9987966293665985,0.0012033706334014793
631,1589.1663884999966,0.9988806836549907,0.0011193163450092802
632,1589.1803658790598,0.9989070132419029,0.001092986758097103
633,1589.1943433810616,0.9988874471934521,0.001112552806547873
634,1589.2083210059996,0.9988358332457233,0.0011641667542766632
635,1589.2222987538767,0.9987621059877743,0.0012378940122257376
636,1589.2362766246938,0.9986703323370661,0.0013296676629338533
637,1589.2502546184537,0.9985603810474841,0.0014396189525158753
638,1589.2642327351543,0.9984300307262739,0.0015699692737261017
639,1589.2782109747984,0.9982758081523004,0.0017241918476995632
640,1589.2921893373882,0.9980929468518425,0.0019070531481575337
641,1589.3061678229221,0.997874490620803,0.002125509379196977
642,1589.3201464314027,0.997609956988101,0.0023900430118990457
643,1589.3341251628308,0.9972857063747252,0.002714293625274755
644,1589.3481040172094,0.9968878850140707,0.0031121149859293373
645,1589.3620829945362,0.9964071408581106,0.0035928591418894484
646,1589.3760620948137,0.9958441321725695,0.004155867827430493
647,1589.3900413180452,0.9952130289536407,0.0047869710463592785
648,1589.4040206642278,0.9945387383543821,0.0054612616456178875
649,1589.4180001333648,0.9938468186167492,0.0061531813832508275
650,1589.4319797254568,0.993150370428468,0.006849629571532012
651,1589.445959440507,0.9924412308257453,0.007558769174254687
652,1589.4599392785128,0.9916929097049946,0.008307090295005426
653,1589.4739192394773,0.9908769215103278,0.009123078489672198
654,1589.4878993234029,0.9899838172235459,0.010016182776454108
655,1589.5018795302874,0.9890367631256886,0.010963236874311444
656,1589.5158598601338,0.9880912370302829,0.011908762969717102
657,1589.529840312943,0.987221830237834,0.012778169762165947
658,1589.5438208887176,0.9865046521718948,0.013495347828105242
659,1589.5578015874555,0.9860065694382825,0.013993430561717535
660,1589.5717824091596,0.9857846048012122,0.014215395198787784
661,1589.5857633538324,0.9858884743603744,0.014111525639625588
662,1589.5997444214718,0.9863563124827237,0.013643687517276293
663,1589.6137256120805,0.9871990845333212,0.01280091546667883
664,1589.6277069256596,0.9883802809833054,0.011619719016694563
665,1589.6416883622119,0.9898064047769563,0.01019359522304375
666,1589.655669921735,0.991340539840334,0.00865946015966601
667,1589.6696516042318,0.9928367362254635,0.007163263774536466
668,1589.6836334097047,0.9941799357064546,0.005820064293545424
669,1589.697615338152,0.9953137306668478,0.004686269333152193
670,1589.7115973895761,0.9962427755421525,0.003757224457847541
671,1589.7255795639783,0.9970056995555854,0.0029943004444146215
672,1589.739561861361,0.9976342744071607,0.0023657255928393184
673,1589.7535442817223,0.9981335684328775,0.0018664315671225173
674,1589.7675268250646,0.9984995844700891,0.0015004155299108701
675,1589.781509491391,0.9987447348210932,0.0012552651789068392
676,1589.7954922806991,0.9988977893613479,0.0011022106386521235
677,1589.8094751929916,0.9989879252658189,0.0010120747341810787
678,1589.8234582282696,0.9990365968347266,0.0009634031652734354
679,1589.837441386536,0.9990584548766887,0.0009415451233113492
680,1589.8514246677883,0.9990632183812351,0.0009367816187648703
681,1589.8654080720294,0.9990566746801215,0.0009433253198785074
682,1589.8793915992621,0.9990420910460946,0.0009579089539053509
683,1589.893375249484,0.9990220306730906,0.0009779693269094114
684,1589.9073590226978,0.9989993959833066,0.0010006040166934405
685,1589.9213429189049,0.9989775643202462,0.001022435679753797
686,1589.9353269381077,0.9989602713803667,0.0010397286196333066
687,1589.9493110803041,0.9989513448399632,0.0010486551600368266
688,1589.963295345497,0.9989541488320168,0.0010458511679831695
689,1589.9772797336889,0.9989709335136905,0.0010290664863095156
690,1589.9912642448776,0.9990021954711807,0.0009978045288192572
691,1590.005248879066,0.999046344248765,0.0009536557512349608
692,1590.019233636255,0.9991002042413533,0.0008997957586467376
693,1590.0332185164473,0.9991599764627446,0.0008400235372554299
694,1590.047203519641,0.999222055477195,0.0007779445228049964
695,1590.0611886458385,0.9992836062146009,0.0007163937853991165
696,1590.0751738950426,0.9993425929067575,0.000657407093242468
697,1590.0891592672513,0.9993973144211817,0.0006026855788182628
698,1590.103144762467,0.9994463070755877,0.000553692924412319
699,1590.117130380691,0.9994888085175498,0.0005111914824501573
700,1590.131116121926,0.9995250359551862,0.00047496404481384147
701,1590.1451019861697,0.9995560053365979,0.0004439946634020586
702,1590.159087973425,0.999583175639374,0.00041682436062595585
703,1590.1730740836945,0.9996078106565696,0.000392189343430438
704,1590.187060316976,0.9996303707524478,0.0003696292475522389
705,1590.201046673272,0.9996507136774875,0.0003492863225125209
706,1590.215033152584,0.9996688265251998,0.00033117347480016157
707,1590.2290197549146,0.9996849852289018,0.00031501477109818765
708,1590.2430064802616,0.999699452341491,0.00030054765850895393
709,1590.2569933286275,0.9997122756240208,0.00028772437597923695
710,1590.2709803000153,0.9997232523714854,0.00027674762851459533
711,1590.2849673944224,0.9997321496822889,0.0002678503177111491
712,1590.2989546118522,0.999738965371154,0.0002610346288459686
713,1590.3129419523052,0.9997438897634747,0.0002561102365252754
714,1590.3269294157842,0.9997472382695132,0.00025276173048682793
715,1590.3409170022874,0.9997494192095259,0.00025058079047413084
716,1590.354904711817,0.9997507818694112,0.0002492181305887575
717,1590.3688925443762,0.9997514441846316,0.0002485558153684231
718,1590.3828804999623,0.9997512201223284,0.00024877987767157883
719,1590.3968685785785,0.9997497344741088,0.00025026552589124673
720,1590.4108567802255,0.999746687662836,0.00025331233716396895
721,1590.4248451049064,0.9997420027672687,0.000257997232731344
722,1590.4388335526185,0.9997357275411023,0.00026427245889770745
723,1590.452822123365,0.9997278393575582,0.00027216064244184324
724,1590.4668108171484,0.9997182387366569,0.0002817612633431166
725,1590.4807996339666,0.9997068785330372,0.00029312146696280905
726,1590.4947885738222,0.9996938219853672,0.0003061780146328408
727,1590.5087776367163,0.9996792487635839,0.0003207512364160614
728,1590.5227668226516,0.9996635107405836,0.00033648925941642815
729,1590.5367561316261,0.9996471493178944,0.00035285068210555437
730,1590.5507455636425,0.9996305935775776,0.0003694064224224469
731,1590.5647351187033,0.9996139725830322,0.0003860274169678046
732,1590.5787247968062,0.9995973802772198,0.0004026197227802175
733,1590.5927145979545,0.9995810952681297,0.00041890473187033983
734,1590.6067045221487,0.9995654636477704,0.0004345363522295642
735,1590.6206945693918,0.9995507946257578,0.00044920537424220086
736,1590.6346847396815,0.9995372387838365,0.00046276121616350974
737,1590.6486750330205,0.9995246938977458,0.00047530610225421377
738,1590.6626654494116,0.9995129178244533,0.00048708217554671585
739,1590.6766559888529,0.9995017515155463,0.0004982484844536783
740,1590.6906466513465,0.9994912208031623,0.000508779196837672
741,1590.7046374368938,0.9994814967793291,0.0005185032206709295
742,1590.7186283454976,0.9994728029667914,0.0005271970332085818
743,1590.7326193771555,0.9994653378720122,0.0005346621279878061
744,1590.7466105318706,0.9994591114584412,0.0005408885415587594
745,1590.760601809645,0.9994538360584113,0.0005461639415886843
746,1590.7745932104772,0.9994491636925533,0.0005508363074466782
747,1590.7885847343694,0.9994449286245546,0.0005550713754454151
748,1590.802576381323,0.9994410618730148,0.0005589381269851534
749,1590.8165681513403,0.999437517079883,0.0005624829201169579
750,1590.8305600444198,0.9994344660852957,0.0005655339147042637
751,1590.8445520605635,0.9994323154122939,0.0005676845877060632
752,1590.8585441997745,0.9994314034391897,0.0005685965608103194
753,1590.8725364620507,0.9994316812702172,0.0005683187297828018
754,1590.8865288473946,0.9994328009490439,0.0005671990509561464
755,1590.900521355809,0.9994345756392381,0.0005654243607619014
756,1590.9145139872915,0.9994372220661428,0.0005627779338571726
757,1590.9285067418452,0.9994411340099859,0.0005588659900140902
758,1590.942499619471,0.9994465026970106,0.0005534973029893697
759,1590.9564926201715,0.9994531567023079,0.0005468432976920568
760,1590.9704857439447,0.9994606614314201,0.0005393385685799057
761,1590.9844789907931,0.999468575264023,0.0005314247359770041
762,1590.9984723607197,0.9994766023688594,0.0005233976311406208
763,1591.0124658537222,0.9994845798662522,0.0005154201337478348
764,1591.0264594698033,0.9994924211258187,0.0005075788741812914
765,1591.040453208964,0.9995000472600577,0.0004999527399422998
766,1591.054447071207,0.9995073922991544,0.000492607700845582
767,1591.0684410565304,0.9995144863483354,0.00048551365166460414
768,1591.0824351649367,0.9995213918387369,0.00047860816126310546
769,1591.0964293964284,0.999527900319144,0.0004720996808560418
770,1591.1104237510037,0.999533389930921,0.0004666100690789987
771,1591.1244182286653,0.9995369727649611,0.000463027235038882
772,1591.138412829414,0.9995378339348198,0.0004621660651802362
773,1591.1524075532527,0.999535677160556,0.0004643228394439758
774,1591.166402400179,0.9995308800327646,0.0004691199672354207
775,1591.180397370196,0.9995240910195707,0.00047590898042926266
776,1591.1943924633063,0.9995157154236878,0.00048428457631222166
777,1591.2083876795075,0.9995058596918606,0.0004941403081394347
778,1591.2223830188025,0.9994948045460776,0.000505195453922358
779,1591.236378481192,0.9994833680726015,0.000516631927398481
780,1591.2503740666796,0.999472522506168,0.0005274774938319737
781,1591.2643697752621,0.9994624925205395,0.000537507479460464
782,1591.278365606943,0.9994520958280281,0.0005479041719719246
783,1591.2923615617244,0.9994390321187627,0.0005609678812372731
784,1591.3063576396046,0.9994211338544692,0.0005788661455308208
785,1591.3203538405862,0.9993974087054319,0.0006025912945680778
786,1591.33435016467,0.9993679890220741,0.0006320109779258676
787,1591.348346611859,0.9993336124982795,0.0006663875017205445
788,1591.3623431821509,0.9992956039738816,0.0007043960261183813
789,1591.3763398755486,0.9992561930809192,0.000743806919080825
790,1591.3903366920545,0.9992184608150589,0.0007815391849410602
791,1591.4043336316668,0.9991854603125381,0.0008145396874619237
792,1591.4183306943878,0.9991590977885162,0.0008409022114838072
793,1591.4323278802187,0.9991398019207881,0.0008601980792118935
794,1591.4463251891625,0.9991268207057236,0.0008731792942764383
795,1591.4603226212168,0.9991186857330028,0.000881314266997224
796,1591.4743201763843,0.9991136823756507,0.0008863176243493198
797,1591.4883178546677,0.999110045485164,0.0008899545148359778
798,1591.5023156560649,0.9991058957480339,0.0008941042519661213
799,1591.5163135805788,0.9990995365476969,0.0009004634523031019
800,1591.53031162821,0.9990902549487111,0.0009097450512889349
801,1591.5443097989614,0.9990789318117052,0.000921068188294849
802,1591.558308092831,0.9990676912143472,0.0009323087856527579
803,1591.5723065098216,0.9990586213045043,0.0009413786954957093
804,1591.5863050499356,0.9990526878519939,0.0009473121480061408
805,1591.600303713171,0.9990497705164777,0.0009502294835223024
806,1591.6143024995304,0.9990494726398264,0.0009505273601736475
807,1591.628301409015,0.9990517762649382,0.0009482237350617595
808,1591.6423004416272,0.9990568961222862,0.0009431038777137912
809,1591.6562995973654,0.9990648254023455,0.0009351745976544645
810,1591.6702988762318,0.9990754742014013,0.0009245257985986965
811,1591.6842982782293,0.999089045086921,0.0009109549130790207
812,1591.698297803356,0.9991060068444001,0.0008939931555999037
813,1591.7122974516142,0.9991267411246931,0.0008732588753068704
814,1591.726297223005,0.9991511815696448,0.0008488184303552249
815,1591.7402971175313,0.9991785911683727,0.0008214088316272905
816,1591.7542971351909,0.9992075814500656,0.0007924185499343928
817,1591.7682972759865,0.9992364317179077,0.0007635682820923417
818,1591.7822975399208,0.9992635491394949,0.0007364508605051112
819,1591.7962979269914,0.9992878617161046,0.0007121382838953805
820,1591.8102984372015,0.9993089360369939,0.0006910639630061111
821,1591.824299070552,0.9993268551529171,0.0006731448470829182
822,1591.8382998270451,0.9993422708934154,0.0006577291065845703
823,1591.8523007066792,0.9993567868549432,0.0006432131450567757
824,1591.866301709457,0.9993728769673842,0.0006271230326158062
825,1591.880302835381,0.9993927757979177,0.0006072242020822571
826,1591.894304084449,0.9994171372136795,0.0005828627863204705
827,1591.908305456664,0.999444647483325,0.000555352516675045
828,1591.9223069520267,0.9994727564967001,0.0005272435032999123
829,1591.9363085705402,0.9994986844498821,0.0005013155501178979
830,1591.950310312202,0.9995200087229776,0.00047999127702236244
831,1591.964312177015,0.9995349034046721,0.00046509659532789627
832,1591.9783141649818,0.9995423658672974,0.0004576341327026112
833,1591.9923162761002,0.9995424406807347,0.00045755931926527715
834,1592.0063185103731,0.9995360354613043,0.00046396453869568255
835,1592.0203208678015,0.9995247045081276,0.0004752954918724184
836,1592.034323348388,0.9995106166525007,0.0004893833474992615
837,1592.0483259521304,0.9994962891212077,0.0005037108787923072
838,1592.0623286790317,0.9994837952107681,0.0005162047892318666
839,1592.0763315290944,0.9994741706452912,0.0005258293547087955
840,1592.0903345023164,0.999467492490612,0.0005325075093880471
841,1592.1043375987003,0.999463311336314,0.0005366886636859469
842,1592.1183408182471,0.9994609476521547,0.0005390523478453479
843,1592.13234416096,0.9994594728105017,0.0005405271894982633
844,1592.1463476268364,0.9994578791211001,0.0005421208788999321
845,1592.160351215879,0.9994555896181377,0.0005444103818622592
846,1592.1743549280907,0.9994525823761086,0.000547417623891433
847,1592.188358763469,0.9994491150004424,0.0005508849995575771
848,1592.2023627220171,0.9994455378766505,0.0005544621233495306
849,1592.2163668037358,0.9994422654438446,0.0005577345561553759
850,1592.2303710086278,0.9994394999523656,0.0005605000476344157
851,1592.244375336691,0.9994371052857104,0.0005628947142896079
852,1592.258379787928,0.9994350240543157,0.0005649759456842762
853,1592.2723843623419,0.9994337423921454,0.0005662576078545589
854,1592.28638905993,0.9994340631144185,0.0005659368855814861
855,1592.3003938806953,0.9994366215319481,0.0005633784680518783
856,1592.3143988246386,0.9994416782425741,0.0005583217574258725
857,1592.3284038917632,0.999449253537587,0.0005507464624130431
858,1592.3424090820663,0.9994594031614588,0.0005405968385412407
859,1592.356414395551,0.9994723565791169,0.0005276434208830727
860,1592.3704198322198,0.9994884365386711,0.0005115634613288567
861,1592.3844253920706,0.9995078012644825,0.000492198735517535
862,1592.3984310751061,0.9995301214176961,0.00046987858230385093
863,1592.4124368813275,0.9995543967650599,0.00044560323494013954
864,1592.4264428107374,0.9995790715158399,0.000420928484160088
865,1592.4404488633336,0.9996023718731644,0.0003976281268356363
866,1592.4544550391188,0.9996226504726927,0.0003773495273072802
867,1592.468461338096,0.9996387370773571,0.00036126292264293536
868,1592.4824677602626,0.9996504003545252,0.00034959964547476297
869,1592.4964743056214,0.9996581117261991,0.00034188827380088327
870,1592.5104809741738,0.9996626762544151,0.0003373237455849276
871,1592.5244877659222,0.9996649006346441,0.00033509936535591756
872,1592.5384946808647,0.9996655767082882,0.0003344232917118495
873,1592.5525017190037,0.9996658653466014,0.00033413465339859894
874,1592.566508880342,0.9996675610170077,0.00033243898299228913
875,1592.5805161648775,0.999672736736464,0.0003272632635360484
876,1592.5945235726128,0.9996828617950003,0.0003171382049996785
877,1592.6085311035492,0.999698045220341,0.0003019547796589972
878,1592.6225387576894,0.999716854385377,0.0002831456146229483
879,1592.6365465350311,0.9997366459330432,0.0002633540669567669
880,1592.6505544355769,0.9997545199344838,0.0002454800655161682
881,1592.6645624593295,0.9997683349752454,0.00023166502475457929
882,1592.6785706062872,0.9997768567492665,0.00022314325073347074
883,1592.6925788764522,0.9997795874939002,0.00022041250609983187
884,1592.7065872698256,0.9997759407033736,0.0002240592966263888
885,1592.7205957864105,0.9997660614429045,0.00023393855709552547
886,1592.7346044262044,0.9997502796314293,0.0002497203685707383
887,1592.7486131892101,0.9997298221119976,0.0002701778880024319
888,1592.7626220754305,0.9997068723867835,0.00029312761321653724
889,1592.776631084863,0.9996850221894884,0.00031497781051159635
890,1592.7906402175108,0.9996686476950474,0.0003313523049526257
891,1592.8046494733762,0.9996607027820006,0.0003392972179994125
892,1592.8186588524572,0.9996604167756704,0.0003395832243295871
893,1592.8326683547566,0.9996634349791129,0.00033656502088708073
894,1592.8466779802754,0.9996639109019686,0.0003360890980314002
895,1592.8606877290163,0.9996563860010492,0.0003436139989507758
896,1592.874697600977,0.9996363625237482,0.000363637476251788
897,1592.8887075961607,0.9996000581585709,0.0003999418414291078
898,1592.9027177145695,0.9995438573731181,0.00045614262688187246
899,1592.9167279562014,0.9994649366866706,0.0005350633133294203
900,1592.9307383210594,0.9993628653979366,0.0006371346020633828
901,1592.9447488091441,0.9992412786643247,0.0007587213356753386
902,1592.9587594204588,0.9991073923556368,0.0008926076443631636
903,1592.972770155001,0.9989683143308176,0.001031685669182436
904,1592.9867810127732,0.998825138692563,0.0011748613074370473
905,1593.0007919937784,0.9986670090535887,0.001332990946411261
906,1593.0148030980147,0.9984679967560635,0.0015320032439365416
907,1593.028814325484,0.9981887474022304,0.001811252597769597
908,1593.0428256761882,0.9977810911805107,0.0022189088194892737
909,1593.0568371501297,0.9971921768930262,0.0028078231069738058
910,1593.0708487473062,0.996366596049646,0.0036334039503540527
911,1593.0848604677205,0.9952462474683792,0.004753752531620803
912,1593.0988723113753,0.9937698403513024,0.006230159648697553
913,1593.1128842782687,0.9918790471981178,0.008120952801882186
914,1593.1268963684029,0.9895370518145997,0.010462948185400278
915,1593.1409085817795,0.9867513991753347,0.01324860082466528
916,1593.1549209184006,0.9835810529703869,0.016418947029613107
917,1593.1689333782647,0.9801157866062701,0.01988421339372992
918,1593.1829459613741,0.976439136682509,0.023560863317490965
919,1593.1969586677317,0.9726005972908613,0.027399402709138654
920,1593.2109714973353,0.9686153041220444,0.03138469587795556
921,1593.2249844501875,0.9644881281884461,0.03551187181155391
922,1593.2389975262895,0.9602412674415755,0.03975873255842455
923,1593.253010725644,0.9559223301225315,0.04407766987746853
924,1593.2670240482485,0.9515831819982612,0.048416818001738804
925,1593.2810374941062,0.9472373932920943,0.05276260670790567
926,1593.2950510632195,0.9428145935930805,0.05718540640691949
927,1593.3090647555864,0.9381305601885584,0.06186943981144155
928,1593.3230785712096,0.9328855996795179,0.0671144003204821
929,1593.33709251009,0.926692749723137,0.07330725027686302
930,1593.3511065722307,0.9191233030800736,0.08087669691992638
931,1593.365120757629,0.909747979262611,0.09025202073738903
932,1593.379135066288,0.8981586037319949,0.10184139626800515
933,1593.3931494982103,0.883977280196599,0.11602271980340095
934,1593.407164053394,0.8668797861297781,0.13312021387022188
935,1593.421178731841,0.8466555537086833,0.15334444629131672
936,1593.4351935335533,0.8232960378116513,0.17670396218834872
937,1593.4492084585331,0.7970705693023344,0.20292943069766556
938,1593.4632235067784,0.7685434407411542,0.23145655925884578
939,1593.477238678292,0.7385152361863071,0.2614847638136929
940,1593.4912539730763,0.7079154723231672,0.2920845276768328
941,1593.5052693911293,0.6777020083605618,0.3222979916394382
942,1593.5192849324537,0.6488093920776639,0.35119060792233614
943,1593.5333005970508,0.6221325597737475,0.3778674402262525
944,1593.547316384923,0.5985118909163151,0.40148810908368493
945,1593.5613322960685,0.5786458438734626,0.42135415612653737
946,1593.5753483304895,0.5630723755367004,0.4369276244632996
947,1593.589364488189,0.5521776826045421,0.44782231739545786
948,1593.603380769165,0.5462448469913189,0.4537551530086811
949,1593.6173971734197,0.5454615502295661,0.4545384497704339
950,1593.6314137009547,0.5498990428354432,0.4501009571645568
